Initial Year,Player,Assists,Blocks,Clearances,Crosses,Errors Leading To Goal,Goals Conceded,Goals From Freekick,Goals From Header,Goals From Penalty,Goals,Interceptions,Last Man Tackles,Minutes Played,Offsides,Own Goals,Passes,Penalties Conceded,Penalties Saved,Saves,Shots On Target,Shots,Tackles,Through Balls,Touches
2012,James Perch,0.0,0.004717057882975215,0.023922222120802875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016846635296340052,0.0,0.0
2012,Antolín Alcáraz,0.0,0.004380125177048414,0.04279045365270373,0.0,0.00033693270592680103,0.0,0.0,0.0006738654118536021,0.0,0.0,0.021900625885242067,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.36759358216613996,0.00033693270592680103,0.0,0.0,0.0,0.0,0.020552895061534866,0.0,0.0
2012,Tim Ream,0.0,0.004380125177048414,0.039758059299362526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Stephen Warnock,0.0,0.004253926701570681,0.04744764397905759,0.030104712041884817,0.0006544502617801048,0.0,0.0,0.0,0.0,0.0,0.03370418848167539,0.0003272251308900524,3056.0,0.0,0.0003272251308900524,0.40215968586387435,0.0,0.0,0.0,0.0,0.0,0.02650523560209424,0.0,0.68782722513089
2012,Zak Whitbread,0.0,0.004380125177048414,0.05357230024236137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Mike Williamson,0.0,0.004380125177048414,0.05121377130087376,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Leighton Baines,0.0,0.00404040404040404,0.025252525252525252,0.08114478114478114,0.0,0.0,0.0003367003367003367,0.0,0.00101010101010101,0.0013468013468013469,0.021885521885521887,0.0003367003367003367,2970.0,0.00202020202020202,0.0,0.4511784511784512,0.0,0.0,0.0,0.0,0.0,0.01919191919191919,0.0,0.7946127946127947
2012,Craig Dawson,0.0,0.004043192471121612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Fitz Hall,0.0,0.004043192471121612,0.026617683768217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Phil Jones,0.0,0.004043192471121612,0.04279045365270373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01650970259041325,0.001010798117780403,2967.9517078916374,0.0,0.00033693270592680103,0.3881464772276748,0.0,0.0,0.0,0.0,0.0,0.02291142400302247,0.0,0.5788503887822442
2012,Per Mertesacker,0.0,0.004043192471121612,0.031334741651192495,0.0,0.0006738654118536021,0.0,0.0,0.0,0.0,0.0,0.0,0.001010798117780403,2967.9517078916374,0.0,0.0,0.36793051487206674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Steven Reid,0.0,0.004043192471121612,0.0,0.0,0.00033693270592680103,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.00033693270592680103,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Kieran Richardson,0.0,0.004043192471121612,0.027965414591924486,0.024596087532656477,0.0,0.0,0.0,0.0,0.0,0.0,0.018194366120047257,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
