Match ID,Year,Home Goals,Away Goals,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18
1919,2017,1,0,5118,6060,5269,2945,6491,2882,935,3039,3429,2584,747,534,4315,6323,3329,183,5822,662,2696,4581,3906,2664,6194,3119,3612,1366,4824,3666,751,2168,122,524,2173,5102,4222,3148
1920,2017,2,2,5705,6290,4841,2293,2606,4748,4525,4918,2314,6033,4567,5973,4865,1959,6017,1994,3133,3584,2791,5040,4185,1897,6002,3522,5523,6209,749,597,4154,1264,2736,5738,4304,5020,2098,1605
1921,2017,1,0,6202,6170,3436,2921,6701,4935,5968,3515,6417,5831,2851,5732,2014,3299,4733,5217,110,827,5711,5424,5669,2505,2940,2167,33,3204,1938,2269,6203,5457,4984,1363,444,4033,6045,3006
1922,2017,0,1,2696,4581,3906,2664,6194,4824,3666,3119,2173,751,4222,122,2168,1366,524,3612,6401,3148,5033,3664,1297,1053,1210,5808,3359,2350,2387,6124,81,2575,854,4362,2092,949,5458,3366
1923,2017,0,1,4963,5421,1573,5591,2241,4389,4909,5330,540,6517,3378,5201,505,6036,2577,2878,5218,3219,5118,2945,6060,5269,6491,2882,3039,3429,935,747,5961,4315,534,3329,6323,2584,183,662
1924,2017,0,1,498,2445,6007,3983,2455,4836,5654,6286,235,6233,4930,4322,3955,2433,6689,5888,4036,5890,2367,3228,2347,1503,2378,6278,1976,1623,5140,5923,814,1606,4608,2948,4466,3349,2590,6053
1925,2017,1,4,546,5493,123,2978,5119,1812,5865,2816,6141,6559,2419,5852,3580,3960,4923,4424,1513,6530,4985,4213,2304,1141,6284,627,4819,4719,282,5789,3117,4921,5794,79,1079,3954,6442,6698
1926,2017,1,0,374,486,1312,5569,5423,6103,1311,4150,6650,3363,2044,107,1339,4504,1111,3662,2502,5307,1430,5672,2636,5448,2583,1703,3935,4374,1028,4626,767,5418,5881,6706,4220,4205,1360,3577
1927,2017,3,1,5684,5288,820,4070,3965,1640,2077,1547,2549,731,2982,823,2230,3034,2687,5008,1728,1860,4263,1168,3379,563,1687,2078,915,2784,3555,1899,5520,5092,344,900,1574,4285,1423,757
1928,2017,1,0,754,566,1302,4842,5916,3211,2364,326,3279,6014,2228,3210,1409,3852,6472,2483,5450,6214,1791,975,1903,2835,5929,1216,1921,5997,492,4130,2701,1186,4146,3147,4976,368,6712,1354
1929,2017,3,2,5459,3243,3304,4043,221,6369,1602,2822,62,1906,4001,2331,1272,966,3306,4908,1151,508,2234,3434,1484,4076,441,4705,270,585,5636,1515,3694,3432,3192,6541,723,3247,5261,6721
1930,2017,2,0,4263,1168,4067,563,1687,2078,915,2784,4285,1899,5520,2997,344,3379,3555,5943,6447,2150,2125,486,1312,5569,5423,107,1311,1339,3662,3363,3750,6103,3230,4504,2044,4150,2502,4768
1931,2017,4,0,5033,1210,1297,1053,3664,2350,2387,3359,5808,6124,81,2575,854,4362,2092,632,5458,3366,6202,3436,6170,6701,5732,5968,6417,5831,4935,4733,2851,2014,3299,1798,830,110,5217,3746
1932,2017,2,0,5118,5269,6060,2945,6491,2882,3429,3039,935,747,2584,4315,5479,3329,6323,5822,183,662,498,6304,3983,6007,2445,2455,401,4836,235,4930,6233,4322,2433,6286,3955,5654,2396,5890
1933,2017,2,2,1430,2636,2583,1703,5448,3935,1028,4374,1360,767,4626,5672,6706,5418,4220,4205,4253,3577,5459,221,3243,3304,4043,407,1906,1602,4001,1151,966,1272,4458,2822,4908,62,3887,508
1934,2017,0,2,2791,5040,4185,6002,1897,6209,3522,749,5523,4304,4154,2736,3170,5738,597,5020,2098,1605,5684,4070,2926,3965,820,1640,2077,1547,2549,731,1728,823,2230,2687,5008,3034,2982,1860
1935,2017,3,0,4985,6284,4921,2304,79,4880,627,2066,5789,4719,3117,5794,4213,4819,282,6442,3954,6698,4963,2241,1573,505,5591,4389,4909,5330,540,6517,5218,5421,5213,6036,2577,3378,2878,3219
1936,2017,0,4,5711,5424,5669,2505,2167,4984,1938,3204,2940,6045,2269,33,444,4033,3673,5457,6203,3006,754,566,1302,4842,3279,5916,3211,2364,326,2228,6014,3210,4698,6472,1409,3852,2483,6214
1937,2017,4,1,1791,975,1921,2841,5997,1216,2670,6712,2701,886,4130,2400,3058,5929,4976,3147,3853,1354,2696,4581,2664,6194,2168,524,2173,4824,3666,4222,751,1629,122,1366,6401,5782,3612,3148
1938,2017,2,0,2234,3432,1484,3434,4705,3886,270,441,3694,585,1515,4076,3352,723,307,3247,5636,6721,546,123,5865,5367,5493,2978,2816,1812,2419,4923,4424,3580,5852,2251,1513,5119,2610,6530
1939,2017,2,2,2367,3228,2378,1503,2347,1976,5140,6278,1623,5923,814,4608,2948,1606,3349,4466,2590,6053,3584,6290,2293,4841,2606,4748,4918,4525,4567,2314,6033,5973,4865,1959,1994,3133,6017,3024
1940,2017,1,1,546,123,5865,5367,5493,2978,2816,2419,3580,4424,4923,5852,1812,2251,6559,1513,5119,6530,2791,4185,5040,6002,1897,5523,4304,6209,749,4154,3522,3170,2736,5738,597,5020,2098,1605
1941,2017,2,1,3577,2583,2636,5418,1703,1360,4374,1028,3935,767,4626,5448,4969,5672,4220,4205,4253,1430,3584,4841,6290,2293,4918,4525,4748,2606,2314,4567,6033,633,5973,4865,1959,6017,3133,3024
1942,2017,1,0,1791,975,2841,1921,5997,1216,2670,6712,2701,886,4130,2400,492,5929,368,3147,3853,1354,2367,1503,2378,2347,3228,5140,1976,1623,814,4466,5923,1606,4608,3349,2956,2590,6278,6053
1943,2017,0,3,2696,2168,4581,2664,6194,1366,4824,3666,524,751,4222,122,1629,4201,3612,6401,5782,3148,2234,3432,1484,3434,3886,4705,270,441,3694,1515,585,3192,3352,6541,307,723,5636,6721
1944,2017,0,0,498,6304,2445,4322,6007,401,6689,6286,5654,2396,4930,2381,2455,2433,4836,235,6233,5890,5033,2575,1210,3664,1053,5808,2350,3359,2387,81,6124,4029,854,4362,2092,632,5458,3366
1945,2017,1,1,2125,486,1312,5569,107,1311,3750,1339,4150,3363,2044,6103,3230,4504,5423,3662,2502,4768,5711,2505,33,5424,3505,2167,2940,4984,3204,6045,2269,5669,4033,1938,3673,444,6203,3006
1946,2017,1,1,4985,1141,6284,4213,2304,2066,4880,5794,3954,4819,3117,3141,4921,627,4719,577,5789,6698,754,4842,566,1302,6472,3279,5916,3211,326,6014,2228,4698,3210,3852,4338,2364,2483,6214
1947,2017,4,1,4963,1573,505,5591,2241,4389,6036,540,2577,6517,2878,5421,5201,5330,3114,5218,3378,3219,5459,4043,221,3243,3304,1906,1602,966,407,4908,5926,1272,1115,6369,3887,1151,62,508
1948,2017,0,1,5118,6491,6060,5269,2945,3039,2882,935,3429,747,2584,534,4315,6323,3329,183,5961,662,4263,1168,4067,563,1687,2078,915,2784,4285,3555,1899,2997,344,3379,5943,1574,6447,2150
1949,2017,1,2,6202,2921,3436,2014,6170,4935,6417,5831,3515,4733,2851,3299,5732,6701,110,5968,5217,827,5684,5288,820,2926,3965,1640,2077,1547,2549,731,2982,823,2230,3034,2687,4089,1728,1860
1950,2017,0,0,2367,2378,3228,2347,2948,6278,5140,1976,1623,814,5923,1606,4608,3349,4466,2956,2590,6053,3577,2636,2583,5418,1703,4374,767,3935,1028,4253,4626,5448,5672,4969,4205,4220,1360,1430
1951,2017,2,1,2791,4185,6002,5040,3170,4304,3522,5523,6209,4154,597,1264,2736,5738,5341,749,5020,1605,2125,1312,5569,486,6650,3662,5423,6103,1311,3750,3363,1339,4504,107,13,2044,2502,4768
1952,2017,2,4,2234,3434,3432,3352,270,3886,585,4705,441,3694,1515,3192,355,723,307,5636,4685,6721,1791,2841,975,2400,1921,5997,1216,2670,4130,4976,6712,4146,368,886,5929,2701,3853,1354
1953,2017,2,2,5711,2505,5424,33,3204,3505,2167,4984,2940,6203,6045,5669,444,4033,1938,3673,2269,3006,3148,4581,1629,6194,2168,524,2173,3612,4201,3666,751,2664,1366,4824,4222,6401,5782,2696
1954,2017,5,0,4263,563,1168,4067,2078,915,2784,1687,1899,5520,4285,2997,3555,344,3379,1574,6447,2150,6202,2921,5732,3436,6701,6417,3299,3515,5217,5968,110,2014,6170,5831,4733,1798,2851,827
1955,2017,1,2,5033,1210,3664,1297,1053,5808,3359,2387,2350,81,6124,2575,2092,4362,854,949,632,3366,5118,2945,6060,534,5269,3429,935,2882,3039,747,5961,4315,5479,3329,6323,2584,183,662
1956,2017,1,0,754,3210,566,1302,3279,5916,3211,2364,2483,2228,3852,4842,6472,326,1409,6014,4338,6214,498,6007,2445,4322,6304,6286,6689,5654,401,4930,2396,2381,235,2455,4836,2433,4036,5890
1957,2017,4,0,5459,2331,1272,4458,221,62,966,1906,1602,2822,4908,6369,407,3306,1115,1151,3887,508,546,5367,5493,123,5865,4424,2978,2816,2419,3580,6559,5852,1812,4794,5119,2610,1513,6530
1958,2017,2,1,5684,5288,820,2926,3965,3034,1640,1547,2549,1728,2982,823,2230,2687,4089,2077,922,1860,4963,505,5591,2241,5421,1573,3114,4909,5330,2577,5218,5201,6517,4389,540,3378,2878,3219
1959,2017,0,3,3584,6290,4841,5973,4748,4918,2606,4525,2314,4567,6017,2293,6033,4865,1959,3133,1994,3024,4985,6284,79,4213,1141,4819,5789,4719,282,627,6442,5794,4921,4880,2066,3117,3954,6698
1960,2017,3,1,754,3210,566,4842,6472,3279,3211,2364,4338,2228,6014,5916,1302,326,3852,2483,5450,6214,3148,4581,1629,2168,2664,1366,4201,3666,4222,524,3612,6194,2173,4824,6401,5782,751,2696
1961,2017,1,5,2367,1503,3228,2378,2347,5140,3349,1623,1976,5923,814,4608,1606,4466,2956,2590,6278,6053,4985,282,79,627,4880,3141,4921,5794,2066,5789,3117,2304,4819,4719,1079,6442,3954,6698
1962,2017,2,0,5459,2331,1272,4458,221,62,966,1906,1602,2822,4908,4043,1115,6369,407,1151,4001,508,6202,3436,6170,2014,2921,5831,6417,4733,5217,5968,2851,5732,3299,6701,6185,3515,110,827
1963,2017,1,0,2791,4185,3170,5040,6002,4304,6209,5523,3522,4154,749,2736,1897,5738,597,2098,5146,1605,5118,6060,5269,2945,534,3429,935,3039,2882,747,5961,5479,4315,6323,3329,2584,183,662
1964,2017,2,1,5705,4525,5973,4841,6290,2606,2314,4918,4567,4748,6017,2293,1959,4865,6033,1994,3133,3584,498,4322,6304,6007,2445,4930,2455,6286,4836,6233,2396,2381,401,5654,235,2433,4036,5890
1965,2017,1,1,2234,3352,3432,3434,441,3886,4705,270,3694,4685,307,355,3192,723,6541,1515,5636,6721,2125,486,107,1339,5569,3662,1311,2044,1312,3750,3363,6103,6650,5423,13,4150,2502,4768
1966,2017,0,0,5711,33,2505,2940,5424,3505,2167,3204,6045,6203,2269,5669,4736,3673,4033,1938,444,3006,1430,2583,728,1703,2636,767,1360,3935,1028,4626,4253,4969,5881,5672,4220,4205,,
1967,2017,1,3,4263,563,1168,4067,2784,1687,2078,915,5520,4285,1899,2997,344,3379,3555,1574,6447,2150,1791,975,2400,2841,1216,2670,1921,5997,4130,4976,6712,1186,4146,886,5929,368,2701,1354
1968,2017,1,1,5033,1210,1297,2575,1053,854,2092,2350,1152,949,6124,3664,5808,2387,4362,81,632,3366,4963,310,1573,505,5591,4389,4909,6036,540,6517,2878,5421,5213,5330,2577,3114,3378,3219
1969,2017,2,1,5684,2230,5288,820,823,3965,1640,2077,2549,731,2982,2926,3034,2687,5008,1547,1728,1860,6530,5852,5493,5865,2816,3580,5119,5367,2978,4794,2419,2626,2251,1513,2610,4424,6559,6234
1970,2017,1,0,6530,5493,123,5865,2816,3580,1812,5367,4424,4794,2419,5852,4923,6141,6559,1513,5119,546,754,4842,566,1302,3279,5916,3211,2364,326,6014,2228,3210,3852,4338,1409,2483,5450,6214
1971,2017,1,0,5118,2945,4315,5269,534,2882,935,6323,747,3039,5961,5479,440,3329,2584,5822,183,662,2234,3432,3192,3886,3434,5636,307,4705,3694,270,4685,3352,4076,723,6541,1060,1515,6721
1972,2017,2,2,1430,5672,5418,2636,1703,767,4374,3935,1028,4626,4253,728,5448,4969,1360,4220,4205,3577,5033,1297,3664,1053,1210,1152,2092,2350,854,6124,949,4029,5808,4362,3359,81,632,3366
1973,2017,2,0,6202,2921,2014,3436,3299,3515,5217,5968,5831,6417,110,5732,4733,6701,1798,2851,295,3746,2367,3228,2347,2378,2948,3349,1606,5140,1623,814,5923,3527,4466,2956,6278,6367,2590,6053
1974,2017,1,0,498,6304,2445,6007,4322,6689,5654,6286,2396,2433,235,3983,2455,4836,3955,6233,4930,1934,5711,33,5424,2505,2940,444,3505,6203,2167,6045,2269,5669,4033,1938,3673,5457,1986,3006
1975,2017,5,1,2125,1339,486,107,1312,3750,4150,3662,1311,2044,3363,4504,6650,6103,5423,13,2502,4768,5705,4841,6290,2293,633,4525,2606,4918,4748,4567,2314,4400,4865,6033,1959,6017,1994,3584
1976,2017,2,3,3148,6194,2168,4581,2664,2173,4201,3666,524,751,4222,3906,1366,4824,3119,3612,6401,2696,2791,4185,3170,5040,6002,3522,5523,4304,6209,749,4154,2736,1897,5738,2098,5146,597,1605
1977,2017,1,1,4963,5591,5421,2093,1573,2577,4389,4909,5330,6036,2878,505,310,540,3114,6517,3378,3219,4263,2997,563,1168,915,2784,1687,2078,1899,5520,4285,3555,5943,344,3379,1574,6447,2150
1978,2017,1,1,4985,3141,4213,2304,79,5794,2066,4819,6442,4719,3117,4921,627,4880,282,3128,5789,6698,5459,2331,1272,4458,221,62,1906,1602,2822,4001,4908,3243,4043,1115,966,407,1151,508
1979,2017,1,2,1791,1921,5997,975,2400,6712,2701,5929,1216,4976,4130,2841,1903,3058,368,886,3853,1354,5684,2926,3965,5288,820,2077,1547,1640,731,1728,2549,2230,823,4089,3034,2687,2982,1860
1980,2017,1,0,5118,4315,2945,5269,534,935,6323,2882,3039,5961,747,5479,440,3329,183,5822,2584,662,5705,4400,4525,6290,4841,4567,4918,2606,6033,6017,4748,2293,633,1959,2314,4865,1994,3584
1981,2017,2,1,1430,5418,5672,1703,5448,4374,3935,1028,767,4626,4253,728,4969,5881,5817,1360,4220,3577,2234,3352,3432,3434,4705,270,4076,3192,4685,5636,3694,441,307,723,6541,1060,1515,6721
1982,2017,1,3,6202,2921,3299,2014,3436,5968,5831,6417,3515,4733,110,5732,4935,6701,1798,5217,2851,3746,754,3210,566,4842,4338,3279,3211,326,3852,2483,6014,1302,6472,5541,2364,1409,5450,6214
1983,2017,0,1,3148,2664,6194,4581,3906,1366,4201,4824,3666,3119,4222,2168,524,2173,5782,3612,751,2696,5459,1272,4458,221,2331,62,966,407,1906,1602,4908,4043,3243,2822,1115,1151,4001,508
1984,2017,1,4,4963,1573,5591,2241,5421,540,6517,3114,4389,4909,2878,2093,5330,6036,2577,5218,3378,3219,2791,6002,4185,1897,5040,3170,597,5738,3522,5523,4154,2736,1264,749,6209,4304,5146,1605
1985,2017,0,4,498,6304,2445,4322,6007,235,6689,4930,5654,6286,2396,3983,2381,2455,4836,3955,6233,1934,5684,3965,2230,5288,823,2077,1547,1640,2982,2549,2687,820,5008,4089,3034,731,1728,1860
1986,2017,0,0,6698,4921,2304,79,3141,627,4880,4719,282,5789,3117,5794,4213,2066,4819,6442,3128,4985,5711,5424,2505,2940,33,1938,2167,6203,444,4033,6045,5669,3505,3242,5457,3673,2269,3006
1987,2017,1,0,1791,975,1903,3058,5997,886,1216,4976,6712,368,4130,1186,2841,5929,1921,2701,3853,1354,5033,1053,1297,1210,2575,4362,1152,3359,854,6124,81,3664,2092,2350,5808,949,632,3366
1988,2017,2,0,2125,6103,1312,6650,486,5423,13,1311,2044,4150,3363,107,1339,4504,3750,3662,2502,4768,2367,2378,1606,1503,2347,6278,1976,2956,5140,1623,2590,4608,3228,4466,814,3349,5923,6053
1989,2017,0,0,6530,3580,5367,5493,123,5865,2419,1812,2816,4424,4794,2827,5852,4923,6141,6559,1513,546,4263,5943,563,1168,2078,5520,344,1687,3555,1899,1574,5260,915,900,3379,6447,4285,2150
1990,2017,0,3,2791,6002,4185,5040,3170,6209,749,3522,5523,4304,4154,2736,1897,5738,2098,5146,597,1605,1430,5418,5448,1703,728,4374,767,1028,1360,4253,4626,4969,5881,6706,5817,4220,362,3577
1991,2017,1,0,4263,5943,563,1168,2078,5520,344,1687,1899,4285,3555,5260,915,3379,900,1574,6447,2150,2696,2664,6194,4581,3906,524,2173,4201,3119,3612,751,845,2168,1366,3666,5782,4222,3148
1992,2017,0,0,2367,1503,3228,2347,2378,5140,1623,814,4466,1976,5923,1606,4608,2956,3349,2590,6278,6053,5118,6060,2945,5479,534,3039,935,6323,2882,5961,747,4315,6491,3329,2584,183,5822,662
1993,2017,1,0,754,566,1302,4842,4338,3279,3211,326,2483,6014,3852,3210,5916,6472,2364,2228,5450,6214,4963,5421,2093,505,4909,2577,5591,2241,5330,6036,3378,1573,4389,540,3114,6517,2878,3219
1994,2017,1,4,2234,3432,3434,3352,4076,4705,723,3192,5636,3694,4685,355,6541,307,5261,1515,3247,6721,6202,3299,6701,3436,2921,5217,4935,6417,3515,5968,2851,5732,6170,4733,1798,5831,110,3746
1995,2017,0,3,5705,2293,6290,4400,4525,4918,6033,4567,2606,4748,6017,1709,633,1959,2314,4255,1994,3584,6530,5493,5865,2827,1812,5367,2816,3580,4424,4794,2419,5852,6716,3960,6141,6559,1513,546
1996,2017,4,1,5684,3965,2230,5288,820,1547,3034,1640,2549,731,2982,823,2687,5008,4089,2321,1728,1860,2125,1312,6650,486,107,1311,3750,4150,3662,2044,3363,1339,4504,6103,5423,13,2502,4768
1997,2017,1,2,5711,2940,5424,2505,33,2167,444,1938,3673,6045,4033,5669,5457,3204,3505,2269,6203,3006,1791,975,1903,1921,5997,886,5929,1216,4976,2701,4130,2400,3058,2841,368,6712,3853,1354
1998,2017,0,4,5033,1053,1210,1297,2575,2387,2350,2092,5808,949,6124,3664,3359,1152,854,4362,632,3366,4985,4213,2304,79,3141,627,2066,4819,4880,5789,3117,4921,5794,577,4719,3128,6442,6698
1999,2017,3,1,5459,221,2331,1272,4458,62,966,407,1906,1602,4908,3243,4043,2822,1115,1151,3887,508,498,3983,6304,6007,2445,4836,5654,6689,235,3955,2396,4322,2381,401,2455,6233,4930,5890
2000,2017,3,3,4263,1168,2078,5943,563,344,1687,3555,1899,5520,4285,4067,915,3379,900,1423,6447,2150,4985,4213,2304,79,3141,2066,4880,4719,282,3117,5789,4921,5794,577,627,4819,6442,6698
2001,2017,0,0,5459,221,3243,4458,4043,2822,966,407,1906,1602,4908,2331,1272,6369,2743,3887,4001,508,754,566,4842,3210,3211,326,4338,3279,6014,3852,2483,5916,1302,2364,3184,6472,5450,6214
2002,2017,1,0,2367,4608,2347,2948,3228,5140,1976,4466,1623,2590,814,3527,1606,2956,6278,5923,6367,6053,2234,3434,3192,4076,3352,6541,5636,3694,270,307,1515,3432,355,723,5261,3247,1706,5788
2003,2017,4,0,5684,820,2926,3965,5288,1640,2077,1547,2549,731,2982,823,2230,3034,2687,5008,1728,1860,5033,1053,4029,3664,4362,2575,2350,854,1152,5808,81,5130,2092,5326,2387,5458,632,3366
2004,2017,1,1,4963,505,5213,5421,2093,6036,3114,6517,4389,5330,2878,5201,540,2577,4909,5218,3378,3219,6202,6170,3436,2921,6701,4935,6417,5217,5831,4733,2851,2014,3299,5732,1798,295,110,3746
2005,2017,3,1,5705,6290,4841,2293,633,2606,4400,4567,4918,2314,6017,2974,6033,4865,4748,1959,1994,3584,5711,2940,5424,33,2505,2167,4033,3204,5457,6203,6045,5449,5669,1363,444,3673,2269,3006
2006,2017,1,1,498,6304,2445,6007,3983,2455,6689,5654,6233,235,3955,4322,2381,401,5888,4036,4930,5890,1430,5448,1703,728,5418,1028,3935,1360,4374,767,4626,5881,4969,5672,6706,4205,4220,3577
2007,2017,2,3,6530,5493,123,5865,3580,5367,2978,2816,4424,6559,4794,5852,2827,2251,1513,4923,6141,546,2696,6194,2168,3906,2664,1366,5102,3666,3119,751,4222,1629,6502,845,524,5782,3612,3148
2008,2017,0,3,5118,4315,6060,534,5479,2882,935,6323,3039,5961,747,6491,3329,183,2584,1877,5822,662,2125,486,6103,1339,5569,5423,1311,2044,1312,3750,3363,107,4504,6650,3662,13,2502,4768
2009,2017,2,2,2791,6002,4185,5040,1897,3522,5523,6209,4304,749,4154,1264,2736,3170,5738,5020,597,1605,1791,2841,1921,975,1903,4976,6712,886,1216,2670,4130,3058,2400,492,5929,2701,3853,1354
2020,2017,5,2,2125,6103,5569,6650,486,1311,2044,1312,3750,3662,3363,107,1339,13,4150,5423,2502,4768,4963,5421,2093,505,5213,4909,5330,540,2577,3114,5218,5201,310,6036,6517,4389,3378,3219
2021,2017,3,3,5033,1297,3664,1053,2575,4362,2092,854,5808,81,6124,4029,5130,5326,2387,632,5458,3366,6530,5865,2827,5493,2978,2816,3580,5367,2419,4424,6559,123,5852,2251,1513,4923,6141,546
2022,2017,2,0,754,4842,3210,1302,4338,3279,3211,326,2364,6014,2228,5916,3852,6472,1409,2483,5450,6214,2367,2378,1606,2347,2948,5140,2956,6278,4466,1623,2590,4608,3228,1976,814,5923,6367,6053
2023,2017,1,1,6202,3436,2921,3299,2014,5831,3515,6417,5217,4935,110,6170,5732,6701,4733,2851,295,3746,5705,633,2293,4841,6290,4918,2606,4400,4567,2314,6017,2974,4748,4865,6033,1959,1994,3584
2024,2017,2,2,1791,1903,3058,1921,2400,1216,2670,2701,3853,886,4130,1654,2841,1186,5929,4976,492,1354,5118,6060,534,4315,5479,2882,3039,6323,747,935,2584,6491,1861,3329,1877,183,5822,662
2025,2017,2,1,2234,3886,355,3192,3434,270,4705,6541,307,3694,5636,3352,4076,723,1515,3247,5261,5788,2791,6002,2736,4185,3170,5523,597,4304,5738,3522,4154,6125,1897,3264,749,5146,5020,1605
2026,2017,0,0,5711,5424,2505,2940,5449,5457,2167,4984,3204,2269,6045,5669,33,444,4033,1938,6203,3006,5459,1272,4043,2331,407,1906,4458,221,2822,2743,4908,3243,966,6369,1151,3887,4001,508
2027,2017,5,0,4985,3141,4921,2304,1141,282,627,4819,4880,5789,3117,5794,4213,79,4719,577,6442,6698,498,6007,6304,2445,3983,5654,4930,6689,4836,2433,4036,2381,4322,401,2455,235,6233,5890
2028,2017,0,1,2696,6194,1629,3906,845,2664,5782,1366,4824,524,751,2168,4201,3666,3119,3612,4222,3148,5684,820,2926,5288,823,1640,1547,3034,2687,2982,2549,2230,3082,5008,731,1728,922,1860
2029,2017,2,3,1430,728,5448,1703,5418,3935,767,4374,1028,4253,4626,5672,5881,4969,4220,4205,1360,3577,4263,1168,4067,5260,344,1687,2078,915,1899,5520,4285,5824,3379,3555,5943,6447,1423,2150
2030,2017,2,1,5033,3664,1297,2575,1053,2092,5808,854,4362,6124,81,4029,1210,2387,3359,632,5458,3366,5459,221,3243,4458,4043,407,6277,1602,4908,966,1906,2331,1272,2822,62,2743,4001,508
2031,2017,5,0,754,3210,1302,4842,6472,3279,3211,4338,2228,3852,2483,5916,566,2364,326,6014,5450,6214,5705,633,1709,2293,4400,6033,1959,2606,4865,4748,1994,2974,4918,2314,4567,6017,4255,3584
2032,2017,0,0,6202,6701,2921,3436,6170,5217,4935,6417,3515,5831,2851,4557,2014,5732,4733,295,110,3746,5118,534,6060,5479,4315,3039,2882,935,6323,2584,747,6491,3329,1861,183,5822,1877,662
2033,2017,2,1,6698,4213,79,1141,3141,5794,4880,282,5789,4719,3117,4921,2304,577,627,4819,6442,4985,2791,6002,4185,1264,1897,3522,6209,4304,5523,749,4154,2736,3264,597,16,5020,4290,1605
2034,2017,0,0,3148,2168,3906,845,6194,2173,4201,3666,3119,751,4222,2664,1629,1366,4824,524,3612,1594,2367,1503,2378,2347,3228,1623,4466,1976,5140,814,5923,4608,1606,2956,2590,6367,6278,6053
2035,2017,1,2,2234,3192,3886,3434,355,270,5636,3694,4705,6541,3247,4076,3352,307,723,1515,5261,6721,498,2445,3983,6304,6007,5654,2455,6689,401,4930,6233,2381,4322,3955,235,4836,4036,5890
2036,2017,0,0,1791,1921,2841,1903,3058,886,492,1216,2670,4976,4130,1654,1186,2400,5929,6712,2701,1354,3219,5201,505,5421,2093,4389,4909,6036,540,2577,5218,1749,310,3114,6517,5330,3378,4963
2037,2017,0,0,3577,5672,5448,4969,5418,4374,5881,3935,767,4253,4626,728,2757,6706,5817,1693,4205,1430,5684,2230,5288,820,823,1547,3034,1640,2687,731,1728,4070,3082,4089,5008,2982,2549,1860
2038,2017,1,1,5711,2505,2940,4984,5449,5424,2167,3204,5457,2269,6203,5669,33,444,4033,1938,3673,3006,4263,4067,5260,1168,1687,2078,915,344,4285,3555,1899,2997,900,5943,3379,1423,6447,2150
2039,2017,1,1,2125,5569,486,6103,1339,5423,1311,2044,1312,3750,3363,107,3662,6424,13,4150,2502,4768,6530,5493,123,5852,1812,5367,2978,2816,3580,6141,2419,2251,6716,3960,4923,6559,2610,546
2040,2017,2,2,2367,2347,1606,2948,2378,6278,1623,5140,1976,814,5923,4608,3228,3349,4466,2956,2590,6053,5033,2575,1297,1210,3664,5808,3359,2387,2092,81,632,1053,4029,2350,4362,5458,3083,3366
2041,2017,1,2,5118,6060,5479,534,2945,6323,3039,935,2882,747,2584,4315,6491,3329,1877,5822,183,662,4985,4921,4213,2304,79,4719,282,577,627,4819,6442,3141,5794,1141,5572,3128,5789,6698
2042,2017,3,0,2791,6002,1897,1264,4185,4304,5523,3522,3264,5020,597,2736,2808,6209,749,5146,2098,1605,6202,3436,3299,2014,2921,295,5831,6417,4733,4935,110,6170,5732,6701,3515,2851,5217,3746
2043,2017,0,1,5705,633,4525,2293,4841,4400,1959,4918,2314,6017,4567,2974,2606,3652,6033,4748,1994,3584,3148,2664,6194,2168,3906,524,1366,4824,3666,3119,3612,6502,845,2173,4201,751,4222,1594
2044,2017,0,2,5459,2331,1272,4458,4043,2822,1115,62,407,2743,4001,221,3243,966,6277,1906,4908,508,1791,2400,1903,3058,2841,5929,1216,2670,886,4976,6712,975,1186,4146,1654,492,2701,1354
2045,2017,1,2,3219,5591,310,5421,2093,4389,4909,6036,540,2577,5218,5213,1749,3114,6517,5330,3378,4963,3577,5418,5672,1703,728,4374,4626,3935,767,1360,4253,2757,4969,6706,5881,5817,4220,1430
2046,2017,0,2,498,2381,4322,3983,2445,6304,2455,401,5654,235,4930,1871,4836,3955,2433,6689,4036,5890,2125,107,1339,5569,486,1311,2044,1312,3750,13,2502,6103,3230,4150,5423,6424,3363,4768
2047,2017,2,1,6530,123,5493,5865,5367,2978,2816,3580,4424,2419,4923,5852,3960,2251,1812,6559,6141,546,5711,5449,5424,2505,2940,444,1938,2269,2167,4033,6045,5669,5457,3505,3673,3204,6203,3006
2048,2017,3,1,5684,4070,3965,5288,820,1640,2077,1547,2549,731,2982,823,2230,3034,2687,5008,4089,1860,2234,3192,3434,3886,355,6541,723,3694,4705,5636,1515,4076,3352,3432,270,307,5261,6721
2049,2017,2,2,4263,5260,5824,4067,1687,2078,5943,344,1899,5520,4285,2997,3555,900,3379,1423,6447,2150,754,566,1302,4842,3211,2364,326,4338,3279,6014,2228,5916,3210,3852,6472,2483,5450,6214
