Initial Year,Rank,Player,Club,Nationality,Stat
2022,1,Lewis Dunk,Brighton & Hove Albion,England,"3,520"
2022,2,Rodri,Manchester City,Spain,"3,363"
2022,3,Trent Alexander-Arnold,Liverpool,England,"3,267"
2022,4,Kieran Trippier,Newcastle United,England,"3,194"
2022,5,Virgil van Dijk,Liverpool,Netherlands,"2,893"
2022,6,Gabriel Magalhães,Arsenal,Brazil,"2,829"
2022,7,Pierre-Emile Højbjerg,Tottenham Hotspur,Denmark,"2,762"
2022,8,Moisés Caicedo,-,Ecuador,"2,735"
2022,9,Pascal Groß,Brighton & Hove Albion,Germany,"2,671"
2022,10,Marc Guéhi,Crystal Palace,England,"2,630"
2022,11,Ben White,Arsenal,England,"2,593"
2022,12,Declan Rice,-,England,"2,589"
2022,13,Rúben Neves,-,Portugal,"2,573"
2022,14,James Ward-Prowse,-,England,"2,564"
2022,15,Andy Robertson,Liverpool,Scotland,"2,544"
2022,16,Bruno Fernandes,Manchester United,Portugal,"2,530"
2022,17,Maximilian Kilman,Wolverhampton Wanderers,England,"2,527"
2022,18,Luke Shaw,Manchester United,England,"2,463"
2022,19,Antonee Robinson,Fulham,United States,"2,370"
2022,20,Thomas Partey,Arsenal,Ghana,"2,357"
2022,21,Joachim Andersen,Crystal Palace,Denmark,"2,345"
2022,22,Thiago Silva,Chelsea,Brazil,"2,331"
2022,23,Alexis Mac Allister,-,Argentina,"2,321"
2022,24,Timothy Castagne,-,Belgium,"2,309"
2022,25,Eric Dier,Tottenham Hotspur,England,"2,299"
2022,26,Pervis Estupiñán,Brighton & Hove Albion,Ecuador,"2,298"
2022,27,Fabian Schär,Newcastle United,Switzerland,"2,289"
2022,28,Tyrone Mings,Aston Villa,England,"2,268"
2022,29,Rúben Dias,Manchester City,Portugal,"2,264"
2022,29,Ezri Konsa,Aston Villa,England,"2,264"
2022,31,Manuel Akanji,Manchester City,Switzerland,"2,258"
2022,32,Douglas Luiz,Aston Villa,Brazil,"2,244"
2022,33,Tim Ream,Fulham,United States,"2,231"
2022,34,Martin Ødegaard,Arsenal,Norway,"2,229"
2022,35,Wout Faes,-,Belgium,"2,227"
2022,36,Bruno Guimarães,Newcastle United,Brazil,"2,189"
2022,37,James Tarkowski,Everton,England,"2,175"
2022,38,Oleksandr Zinchenko,Arsenal,Ukraine,"2,169"
2022,39,Ben Mee,Brentford,England,"2,163"
2022,40,Fabinho,-,Brazil,"2,146"
2022,41,Dan Burn,Newcastle United,England,"2,120"
2022,42,Sven Botman,Newcastle United,Netherlands,"2,104"
2022,43,William Saliba,Arsenal,France,"2,095"
2022,44,Bukayo Saka,Arsenal,England,"2,067"
2022,45,Alex Iwobi,-,Nigeria,"2,048"
2022,46,Kyle Walker,Manchester City,England,"2,032"
2022,47,Kenny Tete,Fulham,Netherlands,"2,016"
2022,48,Jefferson Lerma,-,Colombia,"2,014"
2022,49,Michael Olise,Crystal Palace,France,"2,010"
2022,50,Robin Koch,-,Germany,"2,002"
2022,51,Nathan Aké,Manchester City,Netherlands,"1,991"
2022,52,Granit Xhaka,-,Switzerland,"1,980"
2022,53,Mathias Jensen,Brentford,Denmark,"1,979"
2022,54,Tyrick Mitchell,Crystal Palace,England,"1,978"
2022,55,Cristian Romero,Tottenham Hotspur,Argentina,"1,972"
2022,56,Youri Tielemans,-,Belgium,"1,960"
2022,57,Kevin De Bruyne,Manchester City,Belgium,"1,958"
2022,58,Nélson Semedo,Wolverhampton Wanderers,Portugal,"1,953"
2022,59,Adam Webster,Brighton & Hove Albion,England,"1,908"
2022,60,Jorginho,Arsenal,Italy,"1,906"
2022,61,David Raya,-,Spain,"1,882"
2022,62,Ilkay Gündogan,-,Germany,"1,873"
2022,63,Joelinton,Newcastle United,Brazil,"1,860"
2022,64,Lisandro Martínez,Manchester United,Argentina,"1,850"
2022,65,Bernardo Silva,Manchester City,Portugal,"1,844"
2022,66,João Palhinha,Fulham,Portugal,"1,834"
2022,67,Casemiro,Manchester United,Brazil,"1,827"
2022,68,Jordan Henderson,-,England,"1,821"
2022,69,Kyle Walker-Peters,-,England,"1,820"
2022,70,Joël Veltman,Brighton & Hove Albion,Netherlands,"1,807"
2022,71,Solly March,Brighton & Hove Albion,England,"1,799"
2022,72,Mohamed Salah,Liverpool,Egypt,"1,789"
2022,73,Diogo Dalot,Manchester United,Portugal,"1,724"
2022,74,Kalidou Koulibaly,-,Senegal,"1,716"
2022,75,John Stones,Manchester City,England,"1,711"
2022,76,Jack Harrison,-,England,"1,705"
2022,77,Clément Lenglet,-,France,"1,704"
2022,78,Tyler Adams,-,United States,"1,699"
2022,78,Eberechi Eze,Crystal Palace,England,"1,699"
2022,78,Morgan Gibbs-White,Nottingham Forest,England,"1,699"
2022,81,Christian Eriksen,Manchester United,Denmark,"1,698"
2022,82,Rico Henry,Brentford,England,"1,692"
2022,83,Marcos Senesi,Bournemouth,Argentina,"1,691"
2022,84,Enzo Fernández,Chelsea,Argentina,"1,681"
2022,85,Vitaliy Mykolenko,Everton,Ukraine,"1,680"
2022,86,Pascal Struijk,-,Netherlands,"1,678"
2022,87,Idrissa Gueye,Everton,Senegal,"1,668"
2022,88,Marc Roca,-,Spain,"1,650"
2022,89,Alisson Becker,Liverpool,Brazil,"1,647"
2022,89,Cheick Doucouré,Crystal Palace,Mali,"1,647"
2022,91,Harrison Reed,Fulham,England,"1,646"
2022,92,Aaron Cresswell,West Ham United,England,"1,641"
2022,93,Gabriel Martinelli,Arsenal,Brazil,"1,638"
2022,94,Issa Diop,Fulham,France,"1,632"
2022,95,Bernd Leno,Fulham,Germany,"1,619"
2022,96,James Maddison,-,England,"1,606"
2022,97,Lucas Paquetá,West Ham United,Brazil,"1,605"
2022,98,Kiernan Dewsbury-Hall,-,England,"1,603"
2022,99,Emiliano Martínez,Aston Villa,Argentina,"1,597"
2022,100,Ethan Pinnock,Brentford,Jamaica,"1,580"
2021,1,João Cancelo,-,Portugal,"3,908"
2021,2,Rodri,Manchester City,Spain,"3,246"
2021,3,Aymeric Laporte,-,Spain,"3,166"
2021,4,Trent Alexander-Arnold,Liverpool,England,"3,107"
2021,5,Pierre-Emile Højbjerg,Tottenham Hotspur,Denmark,"3,059"
2021,6,Thiago Silva,Chelsea,Brazil,"2,937"
2021,7,Virgil van Dijk,Liverpool,Netherlands,"2,921"
2021,8,Antonio Rüdiger,-,Germany,"2,860"
2021,9,Marc Cucurella,Brighton & Hove Albion,Spain,"2,827"
2021,10,Marc Guéhi,Crystal Palace,England,"2,720"
2021,11,Joël Matip,Liverpool,Cameroon,"2,690"
2021,12,Joachim Andersen,Crystal Palace,Denmark,"2,652"
2021,13,Declan Rice,-,England,"2,650"
2021,14,Eric Dier,Tottenham Hotspur,England,"2,630"
2021,15,Andy Robertson,Liverpool,Scotland,"2,618"
2021,16,Bruno Fernandes,Manchester United,Portugal,"2,565"
2021,17,James Ward-Prowse,Southampton,England,"2,509"
2021,18,Rúben Dias,Manchester City,Portugal,"2,497"
2021,19,Jordan Henderson,-,England,"2,491"
2021,20,Tyrick Mitchell,Crystal Palace,England,"2,411"
2021,21,Bernardo Silva,Manchester City,Portugal,"2,402"
2021,22,Gabriel Magalhães,Arsenal,Brazil,"2,397"
2021,23,João Moutinho,-,Portugal,"2,396"
2021,24,Rúben Neves,-,Portugal,"2,365"
2021,25,Aaron Cresswell,West Ham United,England,"2,361"
2021,26,Mohammed Salisu,-,Ghana,"2,347"
2021,27,Joël Veltman,Brighton & Hove Albion,Netherlands,"2,317"
2021,28,Çaglar Söyüncü,-,Turkey,"2,251"
2021,29,Youri Tielemans,-,Belgium,"2,229"
2021,30,Lewis Dunk,Brighton & Hove Albion,England,"2,219"
2021,31,Matty Cash,Aston Villa,Poland,"2,214"
2021,32,Romain Saïss,-,Morocco,"2,207"
2021,33,Ben White,Arsenal,England,"2,201"
2021,34,Jorginho,-,Italy,"2,197"
2021,35,Christian Nørgaard,Brentford,Denmark,"2,181"
2021,36,Stuart Dallas,-,Northern Ireland,"2,176"
2021,37,Oriol Romeu,-,Spain,"2,111"
2021,38,Joel Ward,Crystal Palace,England,"2,105"
2021,39,Tyrone Mings,Aston Villa,England,"2,086"
2021,40,César Azpilicueta,-,Spain,"2,067"
2021,41,Ethan Pinnock,Brentford,Jamaica,"2,033"
2021,42,Conor Coady,-,England,"1,987"
2021,43,Matt Targett,Newcastle United,England,"1,980"
2021,44,Reece James,Chelsea,England,"1,979"
2021,45,Martin Ødegaard,Arsenal,Norway,"1,970"
2021,46,Luke Ayling,-,England,"1,964"
2021,47,Max Aarons,-,England,"1,962"
2021,48,Raphinha,-,Brazil,"1,948"
2021,49,Ben Davies,Tottenham Hotspur,Wales,"1,936"
2021,49,Douglas Luiz,Aston Villa,Brazil,"1,936"
2021,51,Pontus Jansson,-,Sweden,"1,919"
2021,52,John McGinn,Aston Villa,Scotland,"1,917"
2021,53,Kevin De Bruyne,Manchester City,Belgium,"1,907"
2021,54,Maximilian Kilman,Wolverhampton Wanderers,England,"1,902"
2021,55,Lucas Digne,Aston Villa,France,"1,886"
2021,56,Harry Maguire,Manchester United,England,"1,878"
2021,57,Marcos Alonso,-,Spain,"1,877"
2021,58,Jan Bednarek,-,Poland,"1,869"
2021,59,Kyle Walker-Peters,-,England,"1,862"
2021,59,Granit Xhaka,-,Switzerland,"1,862"
2021,61,Emerson Royal,Tottenham Hotspur,Brazil,"1,852"
2021,62,Fabinho,-,Brazil,"1,847"
2021,63,Charlie Taylor,Burnley,England,"1,839"
2021,64,Tomás Soucek,West Ham United,Czech Republic,"1,820"
2021,65,Dwight McNeil,Burnley,England,"1,816"
2021,66,Pablo Fornals,West Ham United,Spain,"1,814"
2021,67,Kyle Walker,Manchester City,England,"1,803"
2021,68,Bukayo Saka,Arsenal,England,"1,781"
2021,69,Daniel Amartey,-,Ghana,"1,777"
2021,70,Thiago Alcântara,Liverpool,Spain,"1,756"
2021,71,Conor Gallagher,Chelsea,England,"1,753"
2021,72,Grant Hanley,-,Scotland,"1,741"
2021,73,Vladimír Coufal,West Ham United,Czech Republic,"1,740"
2021,74,Robert Sánchez,-,Spain,"1,729"
2021,75,Fred,-,Brazil,"1,719"
2021,76,Mohamed Salah,Liverpool,Egypt,"1,717"
2021,77,Diego Llorente,-,Spain,"1,704"
2021,78,Scott McTominay,Manchester United,Scotland,"1,700"
2021,79,Wilfried Zaha,-,Cote D’Ivoire,"1,699"
2021,80,Leandro Trossard,Brighton & Hove Albion,Belgium,"1,697"
2021,81,Son Heung-Min,Tottenham Hotspur,South Korea,"1,684"
2021,82,Moussa Sissoko,-,France,"1,682"
2021,83,Ben Gibson,-,England,"1,674"
2021,84,James Tarkowski,Burnley,England,"1,667"
2021,85,Mason Mount,-,England,"1,654"
2021,86,Sadio Mané,-,Senegal,"1,653"
2021,87,Timothy Castagne,-,Belgium,"1,638"
2021,88,Illan Meslier,-,France,"1,637"
2021,89,Séamus Coleman,Everton,Ireland,"1,636"
2021,90,Craig Dawson,West Ham United,England,"1,632"
2021,91,N'Golo Kanté,-,France,"1,628"
2021,92,Rico Henry,Brentford,England,"1,626"
2021,93,Kiernan Dewsbury-Hall,-,England,"1,625"
2021,94,Cristian Romero,Tottenham Hotspur,Argentina,"1,623"
2021,95,Victor Lindelöf,Manchester United,Sweden,"1,608"
2021,96,Josh Brownhill,Burnley,England,"1,607"
2021,97,Dan Burn,Newcastle United,England,"1,597"
2021,97,Luke Thomas,-,England,"1,597"
2021,99,Jack Harrison,-,England,"1,595"
2021,100,Yves Bissouma,Brighton & Hove Albion,Mali,"1,594"
2020,1,Andy Robertson,Liverpool,Scotland,"3,683"
2020,2,Trent Alexander-Arnold,Liverpool,England,"3,416"
2020,3,Luke Ayling,-,England,"3,352"
2020,4,Pierre-Emile Højbjerg,Tottenham Hotspur,Denmark,"3,259"
2020,5,Rodri,Manchester City,Spain,"3,191"
2020,6,Youri Tielemans,-,Belgium,"3,151"
2020,7,James Ward-Prowse,-,England,"3,146"
2020,8,Rúben Dias,Manchester City,Portugal,"2,988"
2020,9,Bruno Fernandes,Manchester United,Portugal,"2,848"
2020,10,Stuart Dallas,-,Northern Ireland,"2,730"
2020,11,Aaron Wan-Bissaka,Manchester United,England,"2,656"
2020,12,Harry Maguire,Manchester United,England,"2,626"
2020,13,Matt Targett,-,England,"2,614"
2020,14,Lewis Dunk,Brighton & Hove Albion,England,"2,554"
2020,15,Ashley Westwood,-,England,"2,546"
2020,16,João Cancelo,-,Portugal,"2,541"
2020,17,Nélson Semedo,Wolverhampton Wanderers,Portugal,"2,533"
2020,18,Granit Xhaka,-,Switzerland,"2,516"
2020,19,Jan Bednarek,-,Poland,"2,515"
2020,20,Mason Mount,-,England,"2,454"
2020,21,Rúben Neves,-,Portugal,"2,453"
2020,22,Fabinho,-,Brazil,"2,445"
2020,23,Aaron Cresswell,West Ham United,England,"2,423"
2020,24,Luke Shaw,Manchester United,England,"2,417"
2020,25,Reece James,Chelsea,England,"2,380"
2020,26,César Azpilicueta,-,Spain,"2,346"
2020,27,Joachim Andersen,Fulham,Denmark,"2,324"
2020,28,Michael Keane,Everton,England,"2,319"
2020,29,Tosin Adarabioyo,Fulham,England,"2,315"
2020,30,Yves Bissouma,Brighton & Hove Albion,Mali,"2,252"
2020,31,Fred,-,Brazil,"2,233"
2020,32,Ben Chilwell,Chelsea,England,"2,199"
2020,33,Vladimír Coufal,West Ham United,Czech Republic,"2,190"
2020,34,Adam Webster,Brighton & Hove Albion,England,"2,188"
2020,35,Tomás Soucek,West Ham United,Czech Republic,"2,185"
2020,36,Ben White,-,England,"2,179"
2020,37,Kyle Walker-Peters,-,England,"2,172"
2020,38,Conor Coady,-,England,"2,170"
2020,39,Thiago Silva,Chelsea,Brazil,"2,168"
2020,40,Kyle Walker,Manchester City,England,"2,163"
2020,41,João Moutinho,-,Portugal,"2,139"
2020,42,Rob Holding,-,England,"2,132"
2020,43,Ola Aina,Fulham,Nigeria,"2,124"
2020,44,Lucas Digne,-,France,"2,123"
2020,44,Jannik Vestergaard,-,Denmark,"2,123"
2020,46,Wesley Fofana,-,France,"2,121"
2020,47,Tyrone Mings,Aston Villa,England,"2,115"
2020,48,Victor Lindelöf,Manchester United,Sweden,"2,114"
2020,49,Jonny Evans,-,Northern Ireland,"2,101"
2020,50,Georginio Wijnaldum,-,Netherlands,"2,091"
2020,51,Jorginho,-,Italy,"2,089"
2020,52,Eric Dier,Tottenham Hotspur,England,"2,085"
2020,53,Mateo Kovacic,-,Croatia,"2,067"
2020,54,Thiago Alcântara,Liverpool,Spain,"2,039"
2020,55,Ezgjan Alioski,-,North Macedonia,"2,031"
2020,56,Jordan Henderson,-,England,"2,030"
2020,57,Frank Anguissa,-,Cameroon,"2,018"
2020,58,Kurt Zouma,-,France,"2,016"
2020,59,Ilkay Gündogan,-,Germany,"2,011"
2020,60,Liam Cooper,-,Scotland,"1,991"
2020,61,Pascal Groß,Brighton & Hove Albion,Germany,"1,984"
2020,62,John McGinn,Aston Villa,Scotland,"1,970"
2020,63,Matthew Lowton,-,England,"1,957"
2020,64,Declan Rice,-,England,"1,936"
2020,65,N'Golo Kanté,-,France,"1,932"
2020,66,John Stones,Manchester City,England,"1,912"
2020,67,Joël Veltman,Brighton & Hove Albion,Netherlands,"1,891"
2020,68,Dwight McNeil,Burnley,England,"1,885"
2020,69,Kalvin Phillips,-,England,"1,884"
2020,70,Ryan Bertrand,-,England,"1,864"
2020,71,Timothy Castagne,-,Belgium,"1,856"
2020,72,Enda Stevens,-,Ireland,"1,854"
2020,73,Wilfred Ndidi,-,Nigeria,"1,846"
2020,74,Stuart Armstrong,-,Scotland,"1,842"
2020,74,Mohamed Salah,Liverpool,Egypt,"1,842"
2020,76,Harrison Reed,Fulham,England,"1,835"
2020,76,Douglas Luiz,Aston Villa,Brazil,"1,835"
2020,78,Romain Saïss,-,Morocco,"1,824"
2020,79,Mateusz Klich,-,Poland,"1,819"
2020,80,Kevin De Bruyne,Manchester City,Belgium,"1,814"
2020,81,Sergio Reguilón,Tottenham Hotspur,Spain,"1,807"
2020,82,Roberto Firmino,-,Brazil,"1,803"
2020,83,Kieran Tierney,-,Scotland,"1,801"
2020,84,Gabriel Magalhães,Arsenal,Brazil,"1,800"
2020,85,Marcus Rashford,Manchester United,England,"1,791"
2020,86,Ademola Lookman,-,Nigeria,"1,789"
2020,87,Jonjo Shelvey,-,England,"1,785"
2020,88,Paul Pogba,-,France,"1,781"
2020,89,Oliver Norwood,Sheffield United,Northern Ireland,"1,776"
2020,90,Antonee Robinson,Fulham,United States,"1,767"
2020,91,Sadio Mané,-,Senegal,"1,740"
2020,92,Ben Godfrey,Everton,England,"1,739"
2020,93,James Tarkowski,Burnley,England,"1,734"
2020,94,Matty Cash,Aston Villa,Poland,"1,729"
2020,94,Ezri Konsa,Aston Villa,England,"1,729"
2020,96,Antonio Rüdiger,-,Germany,"1,713"
2020,97,Charlie Taylor,Burnley,England,"1,712"
2020,98,Bernardo Silva,Manchester City,Portugal,"1,711"
2020,99,Toby Alderweireld,-,Belgium,"1,708"
2020,100,Pedro Neto,Wolverhampton Wanderers,Portugal,"1,707"
2019,1,Trent Alexander-Arnold,Liverpool,England,"3,664"
2019,2,Virgil van Dijk,Liverpool,Netherlands,"3,628"
2019,3,César Azpilicueta,-,Spain,"3,419"
2019,4,Andy Robertson,Liverpool,Scotland,"3,375"
2019,5,Harry Maguire,Manchester United,England,"2,975"
2019,6,Jonny Evans,-,Northern Ireland,"2,958"
2019,7,Rodri,Manchester City,Spain,"2,916"
2019,8,Çaglar Söyüncü,-,Turkey,"2,763"
2019,9,Aaron Wan-Bissaka,Manchester United,England,"2,726"
2019,10,Kevin De Bruyne,Manchester City,Belgium,"2,722"
2019,11,Lewis Dunk,Brighton & Hove Albion,England,"2,711"
2019,12,Jorginho,-,Italy,"2,615"
2019,13,Ricardo Pereira,-,Portugal,"2,549"
2019,14,Fernandinho,-,Brazil,"2,543"
2019,15,James Ward-Prowse,-,England,"2,521"
2019,16,Oliver Norwood,Sheffield United,Northern Ireland,"2,518"
2019,17,Lucas Digne,-,France,"2,493"
2019,18,Rúben Neves,-,Portugal,"2,447"
2019,19,João Moutinho,-,Portugal,"2,441"
2019,19,Kyle Walker,Manchester City,England,"2,441"
2019,21,Enda Stevens,-,Ireland,"2,432"
2019,22,Ben Chilwell,-,England,"2,417"
2019,23,Victor Lindelöf,Manchester United,Sweden,"2,406"
2019,24,Kurt Zouma,-,France,"2,397"
2019,25,Pierre-Emile Højbjerg,-,Denmark,"2,384"
2019,26,Toby Alderweireld,-,Belgium,"2,366"
2019,27,Dan Burn,-,England,"2,362"
2019,28,Youri Tielemans,-,Belgium,"2,306"
2019,29,Emiliano Buendía,-,Argentina,"2,291"
2019,30,Adam Webster,Brighton & Hove Albion,England,"2,282"
2019,31,Granit Xhaka,-,Switzerland,"2,280"
2019,32,Max Aarons,-,England,"2,275"
2019,33,Davy Pröpper,-,Netherlands,"2,271"
2019,34,Matt Doherty,-,Ireland,"2,268"
2019,35,Declan Rice,-,England,"2,263"
2019,36,Mateo Kovacic,-,Croatia,"2,259"
2019,37,Kenny McLean,-,Scotland,"2,238"
2019,38,Jack Grealish,-,England,"2,225"
2019,38,Wilfred Ndidi,-,Nigeria,"2,225"
2019,40,Joe Gomez,Liverpool,England,"2,224"
2019,41,Ilkay Gündogan,-,Germany,"2,219"
2019,42,Ashley Westwood,-,England,"2,208"
2019,43,Sèrge Aurier,-,Cote D’Ivoire,"2,202"
2019,44,Jordan Henderson,-,England,"2,200"
2019,45,Abdoulaye Doucouré,-,Mali,"2,193"
2019,46,Fred,-,Brazil,"2,185"
2019,47,James Maddison,-,England,"2,177"
2019,48,Wilfried Zaha,-,Cote D’Ivoire,"2,159"
2019,49,David Luiz,-,Brazil,"2,141"
2019,50,Chris Basham,Sheffield United,England,"2,112"
2019,51,Conor Coady,-,England,"2,103"
2019,52,James McArthur,-,Scotland,"2,098"
2019,53,Jack O'Connell,-,England,"2,080"
2019,54,Jan Bednarek,-,Poland,"2,070"
2019,55,Willian,-,Brazil,"2,067"
2019,56,Ryan Bertrand,-,England,"2,060"
2019,57,Georginio Wijnaldum,-,Netherlands,"2,050"
2019,58,Aaron Cresswell,West Ham United,England,"2,042"
2019,59,Romain Saïss,-,Morocco,"2,037"
2019,60,Dale Stephens,-,England,"2,018"
2019,61,George Baldock,Sheffield United,Greece,"2,017"
2019,62,Ben Godfrey,-,England,"2,005"
2019,63,Harry Winks,-,England,"2,000"
2019,64,Jonny Otto,Wolverhampton Wanderers,Spain,"1,977"
2019,65,Diego Rico,-,Spain,"1,953"
2019,66,Patrick van Aanholt,-,Netherlands,"1,937"
2019,67,Luka Milivojevic,-,Serbia,"1,919"
2019,68,Étienne Capoue,-,France,"1,905"
2019,69,James Tarkowski,Burnley,England,"1,903"
2019,70,Dwight McNeil,Burnley,England,"1,900"
2019,71,Davinson Sánchez,-,Colombia,"1,895"
2019,72,Mason Mount,-,England,"1,875"
2019,73,Mark Noble,-,England,"1,867"
2019,74,Fabinho,-,Brazil,"1,836"
2019,75,Jefferson Lerma,-,Colombia,"1,834"
2019,76,Michael Keane,Everton,England,"1,803"
2019,77,Tim Krul,-,Netherlands,"1,797"
2019,77,Tyrone Mings,Aston Villa,England,"1,797"
2019,77,Bernardo Silva,Manchester City,Portugal,"1,797"
2019,80,David Silva,-,Spain,"1,790"
2019,81,Philip Billing,Bournemouth,Denmark,"1,776"
2019,82,Raheem Sterling,-,England,"1,753"
2019,83,Sadio Mané,-,Senegal,"1,730"
2019,84,Nicolás Otamendi,-,Argentina,"1,727"
2019,85,John Egan,Sheffield United,Ireland,"1,720"
2019,86,Jamal Lewis,-,Northern Ireland,"1,710"
2019,87,Leander Dendoncker,-,Belgium,"1,689"
2019,88,Antonio Rüdiger,-,Germany,"1,687"
2019,89,Roberto Firmino,-,Brazil,"1,679"
2019,90,Ben Mee,Burnley,England,"1,674"
2019,91,Moussa Sissoko,-,France,"1,671"
2019,92,Mathew Ryan,-,Australia,"1,664"
2019,93,Yerry Mina,-,Colombia,"1,661"
2019,94,Douglas Luiz,Aston Villa,Brazil,"1,658"
2019,95,Federico Fernández,-,Argentina,"1,649"
2019,96,Adama Traoré,-,Spain,"1,646"
2019,97,Todd Cantwell,-,England,"1,644"
2019,97,Raúl Jiménez,-,Mexico,"1,644"
2019,99,Jack Stephens,-,England,"1,629"
2019,99,Joel Ward,Crystal Palace,England,"1,629"
2018,1,Jorginho,-,Italy,"3,551"
2018,2,Virgil van Dijk,Liverpool,Netherlands,"3,471"
2018,3,César Azpilicueta,-,Spain,"3,419"
2018,4,Aymeric Laporte,-,Spain,"3,354"
2018,5,Andy Robertson,Liverpool,Scotland,"3,223"
2018,6,David Luiz,-,Brazil,"3,042"
2018,7,Kyle Walker,Manchester City,England,"2,957"
2018,8,Ben Chilwell,-,England,"2,865"
2018,9,Antonio Rüdiger,-,Germany,"2,846"
2018,10,Granit Xhaka,-,Switzerland,"2,784"
2018,11,Marcos Alonso,-,Spain,"2,747"
2018,11,Paul Pogba,-,France,"2,747"
2018,13,Toby Alderweireld,-,Belgium,"2,719"
2018,14,Luka Milivojevic,-,Serbia,"2,718"
2018,15,Wilfred Ndidi,-,Nigeria,"2,695"
2018,16,Ricardo Pereira,-,Portugal,"2,679"
2018,17,Eden Hazard,-,Belgium,"2,678"
2018,18,Lucas Digne,-,France,"2,627"
2018,19,Trent Alexander-Arnold,Liverpool,England,"2,575"
2018,20,N'Golo Kanté,-,France,"2,562"
2018,21,Felipe Anderson,-,Brazil,"2,536"
2018,22,João Moutinho,-,Portugal,"2,500"
2018,23,Rúben Neves,-,Portugal,"2,445"
2018,24,Abdoulaye Doucouré,-,Mali,"2,436"
2018,24,Fernandinho,-,Brazil,"2,436"
2018,26,David Silva,-,Spain,"2,407"
2018,27,Christian Eriksen,-,Denmark,"2,392"
2018,28,Luke Shaw,Manchester United,England,"2,389"
2018,29,Patrick van Aanholt,-,Netherlands,"2,388"
2018,30,Matt Doherty,-,Ireland,"2,374"
2018,31,Ilkay Gündogan,-,Germany,"2,371"
2018,32,Pierre-Emile Højbjerg,-,Denmark,"2,364"
2018,33,Kieran Trippier,-,England,"2,343"
2018,34,Étienne Capoue,-,France,"2,298"
2018,35,Idrissa Gueye,-,Senegal,"2,287"
2018,35,Ashley Young,-,England,"2,287"
2018,37,Bernardo Silva,Manchester City,Portugal,"2,286"
2018,37,Aaron Wan-Bissaka,-,England,"2,286"
2018,39,Charlie Taylor,Burnley,England,"2,285"
2018,40,Nathan Aké,-,Netherlands,"2,243"
2018,41,Willy-Arnaud Boly,-,Cote D’Ivoire,"2,236"
2018,42,Shkodran Mustafi,-,Germany,"2,223"
2018,43,Nemanja Matic,-,Serbia,"2,202"
2018,44,Georginio Wijnaldum,-,Netherlands,"2,144"
2018,45,Harry Maguire,-,England,"2,137"
2018,46,James Maddison,-,England,"2,098"
2018,47,Lucas Torreira,-,Uruguay,"2,056"
