Initial Year,Rank,Player,Club,Nationality,Stat
2015,4,Gareth McAuley,-,Northern Ireland,1
2015,4,Jonas Olsson,-,Sweden,1
2015,4,Winston Reid,-,New Zealand,1
2015,4,Micah Richards,-,England,1
2015,4,Martin Skrtel,-,Slovakia,1
2015,4,Chris Smalling,-,England,1
2015,4,Pape Souaré,-,Senegal,1
2015,4,Steven Taylor,-,England,1
2015,4,John Terry,-,England,1
2015,4,Jan Vertonghen,-,Belgium,1
2015,4,Kyle Walker,-,England,1
2014,1,Wes Morgan,-,Jamaica,2
2014,1,Nedum Onuoha,-,England,2
2014,3,Tyler Blackett,-,England,1
2014,3,Liam Bridcutt,-,Scotland,1
2014,3,Wes Brown,-,England,1
2014,3,Esteban Cambiasso,-,Argentina,1
2014,3,Steven Caulker,-,Sierra Leone,1
2014,3,Aly Cissokho,-,France,1
2014,3,Séamus Coleman,Everton,Ireland,1
2014,3,James Collins,-,Wales,1
2014,3,Martín Demichelis,-,Argentina,1
2014,3,Paul Dummett,Newcastle United,Wales,1
2014,3,Richard Dunne,-,Ireland,1
2014,3,Steven Gerrard,-,England,1
2014,3,Kieran Gibbs,-,England,1
2014,3,Tom Heaton,-,England,1
2014,3,Harry Kane,-,England,1
2014,3,Romelu Lukaku,-,Belgium,1
2014,3,Eliaquim Mangala,-,France,1
2014,3,Simon Mignolet,-,Belgium,1
2014,3,Mark Noble,-,England,1
2014,3,John O'Shea,-,Ireland,1
2014,3,Jeffrey Schlupp,-,Ghana,1
2014,3,Jason Shackell,-,England,1
2014,3,Jonjo Shelvey,-,England,1
2014,3,John Terry,-,England,1
2014,3,Matt Upson,-,England,1
2014,3,Patrick van Aanholt,-,Netherlands,1
2014,3,Santiago Vergini,-,Argentina,1
2014,3,Jan Vertonghen,-,Belgium,1
2014,3,Pablo Zabaleta,-,Argentina,1
2013,1,Martin Skrtel,-,Slovakia,4
2013,2,Phil Bardsley,-,Scotland,2
2013,2,James Chester,-,Wales,2
2013,4,Antolín Alcáraz,-,Paraguay,1
2013,4,Fernando Amorebieta,-,Venezuela,1
2013,4,Mikel Arteta,-,Spain,1
2013,4,César Azpilicueta,-,Spain,1
2013,4,Nathan Baker,-,England,1
2013,4,Sebastien Bassong,-,Cameroon,1
2013,4,Dimitar Berbatov,-,Bulgaria,1
2013,4,Jordan Bowery,-,England,1
2013,4,Wes Brown,-,England,1
2013,4,Michael Carrick,-,England,1
2013,4,Séamus Coleman,Everton,Ireland,1
2013,4,Carlos Cuellar,-,Spain,1
2013,4,Mathieu Debuchy,-,France,1
2013,4,Damien Delaney,-,Ireland,1
2013,4,Fabian Delph,-,England,1
2013,4,Guy Demel,-,Cote D’Ivoire,1
2013,4,Mathieu Flamini,-,France,1
2013,4,Steven Fletcher,-,Scotland,1
2013,4,Chico Flores,-,Spain,1
2013,4,Danny Gabbidon,-,Wales,1
2013,4,Sandro,-,Brazil,1
2013,4,Jos Hooiveld,-,Netherlands,1
2013,4,Tim Howard,-,United States,1
2013,4,Aaron Hughes,-,Northern Ireland,1
2013,4,Bradley Johnson,-,England,1
2013,4,Glen Johnson,-,England,1
2013,4,Younes Kaboul,-,France,1
2013,4,Harry Kane,-,England,1
2013,4,Vincent Kompany,-,Belgium,1
2013,4,Antonio Luna,-,Spain,1
2013,4,Russell Martin,-,Scotland,1
2013,4,Gareth McAuley,-,Northern Ireland,1
2013,4,John O'Shea,-,Ireland,1
2013,4,Jonas Olsson,-,Sweden,1
2013,4,Bryan Oviedo,-,Costa Rica,1
2013,4,Costel Pantilimon,-,Romania,1
2013,4,Sascha Riether,-,Germany,1
2013,4,Ryan Shawcross,-,England,1
2013,4,David Stockdale,-,England,1
2013,4,John Terry,-,England,1
2013,4,Kolo Touré,-,Cote D’Ivoire,1
2012,1,Jos Hooiveld,-,Netherlands,3
2012,2,Leighton Baines,-,England,2
2012,2,Nathan Baker,-,England,2
2012,2,Jonny Evans,-,Northern Ireland,2
2012,2,Gareth McAuley,-,Northern Ireland,2
2012,2,Jonathan Walters,-,Ireland,2
2012,7,César Azpilicueta,-,Spain,1
2012,7,Demba Ba,-,Senegal,1
2012,7,Gareth Bale,-,Wales,1
2012,7,Leon Barnett,-,England,1
2012,7,Gareth Barry,-,England,1
2012,7,Ryan Bennett,-,England,1
2012,7,Emmerson Boyce,-,Barbados,1
2012,7,Titus Bramble,-,England,1
2012,7,Mark Bunn,-,England,1
2012,7,Gary Caldwell,-,Scotland,1
2012,7,Nathaniel Clyne,-,England,1
2012,7,Carlos Cuellar,-,Spain,1
2012,7,Jonathan de Guzmán,-,Netherlands,1
2012,7,Fabian Delph,-,England,1
2012,7,Guly do Prado,-,Brazil,1
2012,7,Alejandro Faurlin,-,Argentina,1
2012,7,Anton Ferdinand,-,England,1
2012,7,Steven Gerrard,-,England,1
2012,7,Robert Green,-,England,1
2012,7,Ali Al Habsi,-,Oman,1
2012,7,Clint Hill,-,England,1
2012,7,Matthew Kilgallon,-,England,1
2012,7,Vincent Kompany,-,Belgium,1
2012,7,David Luiz,-,Brazil,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
2012,7,Wayne Rooney,-,England,1
2012,7,Ryan Shawcross,-,England,1
2012,7,Julio César,-,Brazil,1
2012,7,David Vaughan,-,Wales,1
2012,7,Nemanja Vidic,-,Serbia,1
2012,7,Ron Vlaar,-,Netherlands,1
2012,7,Ashley Westwood,-,England,1
2012,7,Andy Wilkinson,-,England,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
2012,7,Wayne Rooney,-,England,1
2012,7,Ryan Shawcross,-,England,1
2012,7,Julio César,-,Brazil,1
2012,7,David Vaughan,-,Wales,1
2012,7,Nemanja Vidic,-,Serbia,1
2012,7,Ron Vlaar,-,Netherlands,1
2012,7,Ashley Westwood,-,England,1
2012,7,Andy Wilkinson,-,England,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
2012,7,Wayne Rooney,-,England,1
2012,7,Ryan Shawcross,-,England,1
2012,7,Julio César,-,Brazil,1
2012,7,David Vaughan,-,Wales,1
2012,7,Nemanja Vidic,-,Serbia,1
2012,7,Ron Vlaar,-,Netherlands,1
2012,7,Ashley Westwood,-,England,1
2012,7,Andy Wilkinson,-,England,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
2012,7,Wayne Rooney,-,England,1
2012,7,Ryan Shawcross,-,England,1
2012,7,Julio César,-,Brazil,1
2012,7,David Vaughan,-,Wales,1
2012,7,Nemanja Vidic,-,Serbia,1
2012,7,Ron Vlaar,-,Netherlands,1
2012,7,Ashley Westwood,-,England,1
2012,7,Andy Wilkinson,-,England,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
2012,7,Wayne Rooney,-,England,1
2012,7,Ryan Shawcross,-,England,1
2012,7,Julio César,-,Brazil,1
2012,7,David Vaughan,-,Wales,1
2012,7,Nemanja Vidic,-,Serbia,1
2012,7,Ron Vlaar,-,Netherlands,1
2012,7,Ashley Westwood,-,England,1
2012,7,Andy Wilkinson,-,England,1
2012,7,Joseph O'Brien,-,Ireland,1
2012,7,Jonas Olsson,-,Sweden,1
