Match ID,Average Assists per Min Home,Average Assists per Min Away,Average Blocks per Min Home,Average Blocks per Min Away,Average Clearances per Min Home,Average Clearances per Min Away,Average Crosses per Min Home,Average Crosses per Min Away,Average Errors Leading To Goal per Min Home,Average Errors Leading To Goal per Min Away,Average Goals Conceded per Min Home,Average Goals Conceded per Min Away,Average Goals From Freekick per Min Home,Average Goals From Freekick per Min Away,Average Goals From Header per Min Home,Average Goals From Header per Min Away,Average Goals From Penalty per Min Home,Average Goals From Penalty per Min Away,Average Goals per Min Home,Average Goals per Min Away,Average Interceptions per Min Home,Average Interceptions per Min Away,Average Last Man Tackles per Min Home,Average Last Man Tackles per Min Away,Average Offsides per Min Home,Average Offsides per Min Away,Average Own Goals per Min Home,Average Own Goals per Min Away,Average Passes per Min Home,Average Passes per Min Away,Average Penalties Conceded per Min Home,Average Penalties Conceded per Min Away,Average Penalties Saved per Min Home,Average Penalties Saved per Min Away,Average Saves per Min Home,Average Saves per Min Away,Average Shots On Target per Min Home,Average Shots On Target per Min Away,Average Shots per Min Home,Average Shots per Min Away,Average Tackles per Min Home,Average Tackles per Min Away,Average Through Balls per Min Home,Average Through Balls per Min Away,Average Touches per Min Home,Average Touches per Min Away,Result,Home Goal Difference
3190,0.000291796,0.000430292,0.002417624,0.000343068,0.007716296,0.001179296,0.009516486,0.009668997,0.000132911,0,0.000168466,0.000877193,0,2.1359306249727777e-05,3.74369673252e-05,1.87184836626e-05,1.87184836626e-05,0.000104156,0.000324614,0.000529166,0.003119246,0.000598991,0,0,0.000405647,0.000590836,0,0,0.075770644,0.11471048703381838,9.65947187363389e-05,4.016022644745e-05,0,0,0.000636428,0.001900585,0.001942307,0.001443033,0.005751053,0.003425796,0.003974848,0.003760459,0.000253674,0.000641807,0.10793074901660854,0.12006739887890532,1,1
3191,0.000280375,0.000456981,0.002222129,0.001494079,0.008544064,0.007728976,0.006844626,0.008867964,8.978735955603334e-05,2.0807324178105556e-05,0.000812216,0,0,3.591302267700555e-05,1.929012345678889e-05,0.000154714,1.87184836626e-05,2.007064868336111e-05,0.000112311,0.000402038,0.005138214,0.003370093,5.120711264245556e-05,1.7194539014405553e-05,0.00024334,0.00078774,0,3.9525807840705556e-05,0.10823643725357783,0.15255137356580706,9.530733769556666e-05,4.161464835621667e-05,1.6244314489927778e-05,0,0.001949318,0,0.000457211,0.001421311,0.001546188,0.003938573,0.006099793,0.003172896,0.000249312,0.000287881,0.17148595267958308,0.19987545370486423,0,0
3192,0.000224622,0.000185171,0.000730021,0.001711836,0.003519075,0.008609232,0.006776091,0.006807268,5.61554509878e-05,0.000149132,0,0.000655147,3.74369673252e-05,3.2488628979855556e-05,7.525327001686666e-05,3.74369673252e-05,0,3.6000913193894446e-05,0.000413236,0.000596149,0.002158899,0.00433935,0,3.7923883058299995e-05,0.001237924,0.000337432,1.87184836626e-05,1.8167284354333334e-05,0,0.10375350122276068,3.74369673252e-05,3.688576801693333e-05,0,1.87184836626e-05,0,0.00147876,0.001779397,0.001594587,0.003779516,0.003947458,0.003083181,0.006463513,9.3592418313e-05,8.02825947334611e-05,0.032008607063046104,0.150757764,1,1
3193,0,0.000391607,0,0.002195546,0,0.012519221,0,0.006852267,0,0.000113678,0,0.000636428,0,2.0350020350016668e-05,0,9.632577315378333e-05,0,8.081485723438333e-05,0,0.000391286,0,0.003543494,0,7.745594812672222e-05,0,0.000411807,0,1.9933819718533334e-05,0,0.084740254,0,0.000133871,0,1.87184836626e-05,0,0.001347731,0,0.000786176,0,0.002450296,0,0.006231694,0,0.000457165,0,0.1169602683982897,0,0
3194,0.000518418,0.000369415,0.000879861,0.002298223,0.006745229,0.011211498558360827,0.006242828,0.008404234,0.000104888,5.61554509878e-05,0.000584795,0,1.87184836626e-05,0,5.514667431952778e-05,0.000212809,0.000200518,7.48739346504e-05,0.000823953,0.000691604,0.003654742,0.004120383,1.87184836626e-05,0,0.000444568,0.000817533,1.7961705643566666e-05,9.427999383303888e-05,0.1632900466131301,0.1420014636195095,3.680297440333889e-05,0.000112312,0,0,0.001559454,0,0.002007061,0.002301829,0.005581486,0.005350167,0.005121953,0.005480705,0.000621213,0.000183064,0.18174090794800216,0.19104181481673901,0,0
3195,0.000320744,9.3592418313e-05,0.001293591,0,0.006599612,0,0.002321605,0.002545714,3.74369673252e-05,0,0.000393088,0,0,0,0.000161613,0,4.29166130209e-05,0,0.000801429,9.3592418313e-05,0.002930419,0,0.000114638,0,0.000840973,7.48739346504e-05,1.878145894372778e-05,0,0.1550758174742561,0,7.720080286367777e-05,0,1.87184836626e-05,0,0.001516197,0,0.00230253,0,0.005916512,0,0.004582628,0,0.000940795,0,0.20371485794641353,0,1,2
3196,0.000355305,0.000517972,0.001206662,0.000642986,0.005597693,0.006953896,0.008751391,0.008674455,8.486113611130555e-05,3.496279815252778e-05,0.000649773,0.000666017,1.7880771018844444e-05,2.1139861322505556e-05,4.041438648697777e-05,7.214214971897778e-05,0,1.87184836626e-05,0.000220964,0.000538646,0.00425068,0.0026393,6.861682162137778e-05,7.239976547772779e-05,0.000202784,0.000440211,1.9883878151594446e-05,3.513076004533333e-05,0.15938891548906514,0.17876245204475844,3.6128192641522224e-05,0.000109154,3.2488628979855556e-05,3.2488628979855556e-05,0.001478233,0.001559454,0.000437433,0.001945653,0.00202453,0.005357592,0.005270197,0.007221815,0.000491537,0.001105743,0.23274404661439563,0.23803075559593317,0,0
3197,0.00085914,0.000299496,0.000157431,0.000299496,0.001224461,0.001497479,0.009617602,0.007460383,1.7492303386505555e-05,0.000110409,0,0.000506366,3.498460677301667e-05,3.74369673252e-05,0.000171987,0.000100094,9.522707365899445e-05,3.74369673252e-05,0.001190953,0.000829518,0.001985137,0.000580273,1.7492303386505555e-05,1.8084490740738886e-05,0.000778862,0.000493967,1.87184836626e-05,1.87184836626e-05,0.1590767270425906,0.17240136945133988,0,5.61554509878e-05,0,0,0,0.001229745,0.003095078,0.001954197,0.008126174,0.005680337,0.004189807,0.000935924,0.000812967,0.000620662,0.2442658358970079,0.159386899,-1,-3
3198,0.000270311,0.000368385,0.000941437,0.00094147,0.006759866,0.006596927,0.011985138068891106,0.010926484395720984,5.117210480403889e-05,1.87184836626e-05,0.001034368,0,0,1.9343856391205557e-05,0.000109269,0.000131029,1.79211469534e-05,5.61554509878e-05,0.000299496,0.000771835,0.004462799,0.004502999,5.078769581748334e-05,7.48739346504e-05,0.000740486,0.000676367,0,5.61554509878e-05,0.14738793266908548,0.2653889896041637,5.240990174075556e-05,3.74369673252e-05,1.6683350016683334e-05,0,0.002152152,0,0.00123542,0.001665362,0.003182142,0.003886068,0.00522483,0.004698767,0.000112311,0.000542836,0.17136795593868998,0.30799881194495826,-1,-1
3199,0,0.000214156,0,0.001029517,0,0.006725505,0,0.009419425,0,7.27103359319e-05,0,0.000740741,0,1.87184836626e-05,0,5.327348720916111e-05,0,5.61554509878e-05,0,0.000158228,0,0.003111563,0,0,0,0.000513879,0,3.635516796595e-05,0,0.094058262,0,1.87184836626e-05,0,0,0,0.001940035,0,0.000777592,0,0.002367421,0,0.005008443,0,5.61554509878e-05,0,0.13240976114946829,1,2
3200,0.000534653,0.000802985,0.000642986,0.000157431,0.008221244,0.001224461,0.008674455,0.009617602,5.573899693919445e-05,1.7492303386505555e-05,0.000666017,0,2.1139861322505556e-05,3.498460677301667e-05,0.000147851,0.000171987,7.3243975683e-05,9.522707365899445e-05,0.000810051,0.001190953,0.004301396,0.001348708,7.239976547772779e-05,1.7492303386505555e-05,0.000840608,0.000778862,1.641227638273333e-05,1.87184836626e-05,0.2134379278197106,0.12953895982300773,0.000152764,0,3.2488628979855556e-05,0,0.001559454,0,0.002321219,0.003095078,0.006107502,0.008126174,0.009038836,0.003029261,0.000937277,0.000812967,0.2842577978962739,0.20989869989247417,1,2
3201,0,0.000280375,0.001029517,0.002222129,0.007225335,0.008544064,0.005671701,0.006844626,9.14288195945e-05,8.978735955603334e-05,0.000740741,0.000812216,1.87184836626e-05,0,1.758087201125e-05,1.929012345678889e-05,5.61554509878e-05,1.87184836626e-05,0.000158228,0.000112311,0.00333189,0.005138214,0,5.120711264245556e-05,0.000513879,0.00024334,3.635516796595e-05,0,0.049585263,0.10823643725357783,1.87184836626e-05,9.530733769556666e-05,0,1.6244314489927778e-05,0.001940035,0.001949318,0.000777592,0.000457211,0.002367421,0.001546188,0.005336318,0.006099793,5.61554509878e-05,0.000249312,0.10267088288936131,0.17148595267958308,-1,-3
3202,0.000561555,0.000395618,0,0.001293591,0,0.006599612,0.008471181,0.002321605,0.000110409,5.61554509878e-05,0.000506366,0.000393088,3.74369673252e-05,0,0.000174968,0.000161613,7.48739346504e-05,6.163509668350001e-05,0.001391072,0.000951177,0.000580273,0.003604285,1.8084490740738886e-05,0.000133356,0.000961929,0.000953284,0,1.878145894372778e-05,0.16710403857482406,0.1867849287987006,3.74369673252e-05,7.720080286367777e-05,0,1.87184836626e-05,0.001229745,0.001516197,0.003376802,0.002658181,0.008993508,0.006702688,0,0.004582628,0.000620662,0.001109261,0.15747761325335177,0.24115182527161366,1,3
3203,0.000456981,0.000291796,0.000953088,0.002417624,0.005502592,0.007716296,0.008867964,0.009516486,3.9275755076388885e-05,0.000132911,0,0.000168466,3.591302267700555e-05,0,0.000132737,3.74369673252e-05,2.007064868336111e-05,1.87184836626e-05,0.000402038,0.000324614,0.003180003,0.003119246,1.7194539014405553e-05,0,0.00078774,0.000405647,1.87184836626e-05,0,0.148467578,0.075770644,0,9.65947187363389e-05,0,0,0,0.000636428,0.001421311,0.001942307,0.003938573,0.005751053,0.00442972,0.003974848,0.000287881,0.000253674,0.19699075981965797,0.10793074901660854,0,0
3204,0.000241326,0.000355305,0.001711836,0.001206662,0.008609232,0.005597693,0.006807268,0.008751391,0.000149132,8.486113611130555e-05,0.000655147,0.000649773,3.2488628979855556e-05,1.7880771018844444e-05,3.74369673252e-05,4.041438648697777e-05,3.6000913193894446e-05,0,0.000689742,0.000220964,0.00433935,0.00425068,3.7923883058299995e-05,6.861682162137778e-05,0.000412306,0.000202784,1.8167284354333334e-05,1.9883878151594446e-05,0.10375350122276067,0.15938891548906514,3.688576801693333e-05,3.6128192641522224e-05,1.87184836626e-05,3.2488628979855556e-05,0.00147876,0.001478233,0.001968956,0.000437433,0.004808508,0.00202453,0.006463513,0.005270197,8.02825947334611e-05,0.000491537,0.150757764,0.23274404661439563,-1,-1
3205,9.3592418313e-05,0.000588621,0,0.000879861,0,0.006745229,0.002545714,0.006242828,0,8.616991079498333e-05,0,0.000584795,0,1.87184836626e-05,0,9.726612508188888e-05,0,0.000200518,9.3592418313e-05,0.000994784,0,0.003654742,0,1.87184836626e-05,7.48739346504e-05,0.000697285,0,1.7961705643566666e-05,0,0.1632900466131301,0,3.680297440333889e-05,0,0,0,0.001559454,0,0.00247508,0,0.006536243,0,0.005121953,0,0.000539327,0,0.18174090794800216,0,0
3206,0.000483405,0,0.001074322,0,0.003669513,0,0.011244664537808667,0,8.145597521566111e-05,0,0.00081761,0,3.906343485251667e-05,0,9.159449649179445e-05,0,0.000139564,0,0.000862502,0,0.001231428,0,0,0,0.000944919,0,0,0,0.13044718836658029,0,0.000138978,0,2.0964360586999998e-05,0,0.002368973,0,0.002186607,0,0.00507228,0,0.003760459,0,0.0010029,0,0.13535078501926312,0,1,2
3207,0.000369415,0,0.002298223,0,0.011211498558360827,0,0.008404234,0,3.74369673252e-05,0,0,0,0,0,0.000128282,0,7.48739346504e-05,0,0.000473046,0,0.004120383,0,0,0,0.00054282,0,9.427999383303888e-05,0,0.1420014636195095,0,0.000112312,0,0,0,0,0,0.00149882,0,0.003553963,0,0.005480705,0,0.000276656,0,0.19104181481673901,0,-1,-2
3208,0.000335451,0.000171303,0.001557664,0.000941437,0.008598812,0.007825249,0.00595378,0.009569871,7.624061207078888e-05,0.000100624,0.000636428,0.001034368,2.0350020350016668e-05,0,5.888880582858333e-05,5.274305253564444e-05,6.209637357178334e-05,1.79211469534e-05,0.000204101,9.3592418313e-05,0.003543494,0.004918071,5.752212840818889e-05,5.078769581748334e-05,0.000205903,0.000825581,0,0,0.084740254,0.12730558300011902,0.000113937,5.240990174075556e-05,1.87184836626e-05,1.6683350016683334e-05,0.001347731,0.002152152,0.000205903,0.000561555,0.001177439,0.001665945,0.006231694,0.006613166,0.000363572,5.61554509878e-05,0.1169602683982897,0.18428133987066803,1,3
3209,0.000536851,0.000149748,0.00094147,0.001029517,0.006596927,0.00580273,0.012105748866464785,0.006776091,1.87184836626e-05,3.74369673252e-05,0,0,1.9343856391205557e-05,3.74369673252e-05,0.000149748,9.3592418313e-05,5.61554509878e-05,0,0.000790554,0.000260453,0.004502999,0.00127913,7.48739346504e-05,0,0.000507901,0.000851284,5.61554509878e-05,1.87184836626e-05,0.2653889896041637,0,3.74369673252e-05,1.87184836626e-05,0,0,0,0,0.001796392,0.001687099,0.004335312,0.003758324,0.004698767,0.003083181,0.00061771,0.000155344,0.30799881194495826,0.032008607063046104,1,2
3210,0.000355305,0,0.001206662,0,0.005597693,0,0.008751391,0,8.486113611130555e-05,0,0.000649773,0,1.7880771018844444e-05,0,4.041438648697777e-05,0,0,0,0.000220964,0,0.00425068,0,6.861682162137778e-05,0,0.000202784,0,1.9883878151594446e-05,0,0.15938891548906514,0,3.6128192641522224e-05,0,3.2488628979855556e-05,0,0.001478233,0,0.000437433,0,0.00202453,0,0.005270197,0,0.000491537,0,0.23274404661439563,0,1,1
3211,0.000185171,0.000461977,0.001711836,0.00094147,0.008609232,0.006596927,0.006807268,0.012105748866464783,0.000149132,1.87184836626e-05,0.000655147,0,3.2488628979855556e-05,1.9343856391205557e-05,3.74369673252e-05,0.000112311,3.6000913193894446e-05,5.61554509878e-05,0.000596149,0.000622088,0.00433935,0.004502999,3.7923883058299995e-05,7.48739346504e-05,0.000337432,0.000507901,1.8167284354333334e-05,5.61554509878e-05,0.10375350122276067,0.2653889896041636,3.688576801693333e-05,3.74369673252e-05,1.87184836626e-05,0,0.00147876,0,0.001594587,0.001309711,0.003947458,0.003156047,0.006463513,0.004698767,8.02825947334611e-05,0.000542836,0.150757764,0.3079988119449583,0,0
3212,0.000205501,0,0.002184692,0,0.00970461,0,0.008491853,0,0.000108506,0,0.000812216,0,0,0,1.929012345678889e-05,0,0,0,0,0,0.004595378,0,3.2488628979855556e-05,0,0,0,0,0,0.076882977,0,7.658885403296667e-05,0,1.6244314489927778e-05,0,0.001949318,0,0.000232589,0,0.000797448,0,0.003722546,0,0.000193156,0,0.13371205264845618,0,0,0
3213,0.00085914,0.000294541,0.000382053,0.002036164,0.001224461,0.009377087,0.009617602,0.008404234,1.7492303386505555e-05,0.000102414,0,0.000909682,3.498460677301667e-05,0,0.000171987,0.000194091,5.7790106333794445e-05,1.87184836626e-05,0.001190953,0.000635449,0.001348708,0.004120383,1.7492303386505555e-05,0,0.000778862,0.000686504,1.87184836626e-05,7.556151017043888e-05,0.12953895982300773,0.13575887571078618,0,0.000112312,0,0,0,0.001526966,0.003095078,0.001852585,0.008126174,0.005350167,0.003029261,0.005480705,0.00090656,0.000201782,0.20989869989247417,0.1599504134531603,-1,-2
3214,0,0.000171303,0,0.00047107,0,0.004950784,0,0.012358925,0,8.320256968770556e-05,0,0.001034368,0,0,0,7.275902407672778e-05,0,1.79211469534e-05,0,0.000299496,0,0.003907653,0,3.336670003336667e-05,0,0.000919173,0,0,0,0.10483249843860548,0,3.4988905956638895e-05,0,1.6683350016683334e-05,0,0.002152152,0,0.00123542,0,0.003182142,0,0.005846642,0,0.000112311,0,0.1543172271219833,1,1
3215,0.000335451,0.000395618,0.001370479,0.001293591,0.008729842,0.006599612,0.005747876,0.002321605,0.000113678,5.61554509878e-05,0.000636428,0.000393088,2.0350020350016668e-05,0,9.632577315378332e-05,0.000161613,8.081485723438333e-05,6.163509668350001e-05,0.000391286,0.000895022,0.003543494,0.003604285,5.752212840818889e-05,0.000133356,0.000411807,0.000953284,0,1.878145894372778e-05,0.084740254,0.1867849287987006,0.000113937,7.720080286367777e-05,1.87184836626e-05,1.87184836626e-05,0.001347731,0.001516197,0.000786176,0.002658181,0.002450296,0.006702688,0.004696779,0.004582628,0.000457165,0.001109261,0.1169602683982897,0.24115182527161366,1,1
3216,0.000205903,0.000478497,0.001893267,0.000642986,0.006125225,0.008221244,0.007094305,0.008674455,9.701352599883333e-05,5.573899693919445e-05,0.000168466,0.000666017,0,2.1139861322505556e-05,1.87184836626e-05,0.000110414,1.87184836626e-05,7.3243975683e-05,0.000187185,0.000716458,0.003119246,0.004301396,1.87184836626e-05,7.239976547772779e-05,0.000336933,0.000672141,0,1.641227638273333e-05,0.052218799,0.2134379278197106,5.915775141113889e-05,0.000152764,0,3.2488628979855556e-05,0.000636428,0.001559454,0.001547199,0.00194685,0.004497016,0.005433637,0.003974848,0.009038836,0.000253674,0.000881121,0.069708389,0.28425779789627387,-1,-1
3217,0.000408531,0.000902508,0.001074322,0.000299496,0.003669513,0.001497479,0.011244664537808667,0.014507238748431434,8.145597521566111e-05,0.000110409,0.00081761,0.000506366,3.906343485251667e-05,5.72924196324e-05,7.287601282919445e-05,0.000137531,0.000139564,7.714787193960556e-05,0.000731472,0.001349697,0.001231428,0.000580273,0,1.8084490740738886e-05,0.000701579,0.000849618,0,1.87184836626e-05,0.1304471883665803,0.24656085682295859,0.000138978,5.61554509878e-05,2.0964360586999998e-05,0,0.002368973,0.001229745,0.001699926,0.003468203,0.004098919,0.009536593,0.003760459,0.00182942,0.000946744,0.001256037,0.13535078501926312,0.2591252583875518,-1,-1
3218,0.000588621,0.000149748,0.000879861,0.001029517,0.006745229,0.00580273,0.006242828,0.006776091,6.745142713238334e-05,3.74369673252e-05,0.000584795,0,1.87184836626e-05,3.74369673252e-05,9.726612508188888e-05,9.3592418313e-05,0.000200518,0,0.001107095,0.000260453,0.003074469,0.00127913,1.87184836626e-05,0,0.000772159,0.000926158,1.7961705643566666e-05,1.87184836626e-05,0.1632900466131301,0,3.680297440333889e-05,1.87184836626e-05,0,0,0.001559454,0,0.00284945,0.001687099,0.007266264,0.003758324,0.004317059,0.003083181,0.000614201,0.000155344,0.18174090794800216,0.032008607063046104,1,2
3219,0.000456981,0,0.000953088,0.001029517,0.005502592,0.007225335,0.008867964,0.005671701,3.9275755076388885e-05,9.14288195945e-05,0,0.000740741,3.591302267700555e-05,1.87184836626e-05,0.000132737,1.758087201125e-05,2.007064868336111e-05,5.61554509878e-05,0.000402038,0.000158228,0.003180003,0.00333189,1.7194539014405553e-05,0,0.00078774,0.000513879,1.87184836626e-05,3.635516796595e-05,0.148467578,0.049585263,0,1.87184836626e-05,0,0,0,0.001940035,0.001421311,0.000777592,0.003938573,0.002367421,0.00442972,0.006871234,0.000287881,5.61554509878e-05,0.19699075981965797,0.10267088288936133,-1,-1
3220,0.000958664,0.000335451,0.000299496,0.001370479,0.001497479,0.008729842,0.013504732482767278,0.005747876,0.000110409,7.624061207078888e-05,0.000506366,0.000205903,5.72924196324e-05,2.0350020350016668e-05,0.000112311,9.632577315378332e-05,0.000114585,8.081485723438333e-05,0.001231482,0.000391286,0.000580273,0.003543494,1.8084490740738886e-05,5.752212840818889e-05,0.000711302,0.000411807,1.87184836626e-05,0,0.22216653769179734,0.084740254,5.61554509878e-05,9.52182814015e-05,0,0,0.001229745,0.000393088,0.00319867,0.000786176,0.008891529,0.002450296,0.00182942,0.004696779,0.001047181,0.000457165,0.22251289414360864,0.1169602683982897,1,1
3221,0,0.000456981,0,0.000953088,0,0.005502592,0,0.008867964,0,3.9275755076388885e-05,0,0,0,3.591302267700555e-05,0,0.000132737,0,2.007064868336111e-05,0,0.000402038,0,0.003180003,0,1.7194539014405553e-05,0,0.00078774,0,1.87184836626e-05,0,0.148467578,0,0,0,0,0,0,0,0.001421311,0,0.003938573,0,0.00442972,0,0.000287881,0,0.19699075981965797,1,1
3222,0,0.000205903,0,0.002211481,0,0.007716296,0,0.007094305,0,0.000115732,0,0.000168466,0,0,0,3.74369673252e-05,0,1.87184836626e-05,0,0.000187185,0,0.003119246,0,1.87184836626e-05,0,0.000336933,0,0,0,0.052218799,0,9.65947187363389e-05,0,0,0,0.000636428,0,0.001547199,0,0.004497016,0,0.003974848,0,0.000253674,0,0.069708389,-1,-1
3223,0.000149748,0.000355305,0.001029517,0.001206662,0.00580273,0.005597693,0.006776091,0.008751391,0.000118659,8.486113611130555e-05,0.00094217,0.000649773,3.74369673252e-05,1.7880771018844444e-05,9.3592418313e-05,4.041438648697777e-05,0,0,0.000260453,0.000220964,0.00127913,0.00425068,0,6.861682162137778e-05,0.000926158,0.000202784,1.87184836626e-05,1.9883878151594446e-05,0,0.15938891548906514,1.87184836626e-05,3.6128192641522224e-05,0,3.2488628979855556e-05,0.002274204,0.001478233,0.001687099,0.000437433,0.003758324,0.00202453,0.003083181,0.005270197,0.000155344,0.000491537,0.032008607063046104,0.23274404661439563,0,0
3224,0,0,0.001029517,0,0.007225335,0,0.005671701,0,9.14288195945e-05,0,0.000740741,0,1.87184836626e-05,0,1.758087201125e-05,0,5.61554509878e-05,0,0.000158228,0,0.00333189,0,0,0,0.000513879,0,3.635516796595e-05,0,0.049585263,0,1.87184836626e-05,0,0,0,0.001940035,0,0.000777592,0,0.002367421,0,0.006871234,0,5.61554509878e-05,0,0.10267088288936131,0,0,0
3225,0.000415078,0.000483405,0.000642986,0.001074322,0.008221244,0.003669513,0.002710971,0.011244664537808667,5.573899693919445e-05,8.145597521566111e-05,0.000666017,0.00081761,0,3.906343485251667e-05,0.000147851,9.159449649179445e-05,7.3243975683e-05,0.000139564,0.000683212,0.000862502,0.004301396,0.001231428,7.239976547772779e-05,0,0.000756048,0.000944919,1.641227638273333e-05,0,0.1822989120916538,0.1304471883665803,0.000134045,0.000138978,3.2488628979855556e-05,2.0964360586999998e-05,0.001559454,0.002368973,0.001940702,0.002186607,0.004543152,0.00507228,0.007791585,0.003760459,0.000479464,0.0010029,0.23823631979717025,0.13535078501926312,-1,-2
3226,0.000395618,0.000205501,0.001293591,0.002390595,0.006599612,0.00970461,0.002321605,0.008491853,3.74369673252e-05,0.000108506,0.000393088,0.000812216,0,0,0.000161613,1.929012345678889e-05,6.163509668350001e-05,0,0.000895022,0,0.003604285,0.00568105,0.000133356,5.120711264245556e-05,0.000953284,0,1.878145894372778e-05,0,0.1867849287987006,0.10823643725357783,7.720080286367777e-05,7.658885403296667e-05,1.87184836626e-05,1.6244314489927778e-05,0.001516197,0.001949318,0.002658181,0.000232589,0.006702688,0.000797448,0.004582628,0.005088995,0.001109261,0.000193156,0.24115182527161366,0.17148595267958308,1,4
3227,0.000480696,0.000462263,0.00094147,0.000879861,0.006596927,0.006745229,0.012105748866464783,0.006242828,1.87184836626e-05,8.616991079498333e-05,0,0.000584795,1.9343856391205557e-05,1.87184836626e-05,0.000112311,5.514667431952778e-05,5.61554509878e-05,0.000200518,0.000659525,0.000823953,0.004502999,0.003654742,7.48739346504e-05,1.87184836626e-05,0.000245842,0.000444568,3.74369673252e-05,1.7961705643566666e-05,0.2653889896041637,0.1632900466131301,3.74369673252e-05,3.680297440333889e-05,0,0,0,0.001559454,0.001403304,0.002007061,0.003418106,0.005581486,0.004698767,0.005121953,0.00061771,0.000434028,0.3079988119449583,0.18174090794800216,0,0
3228,0.000171303,0.000765548,0.000215054,0.000157431,0.002100469,0.001224461,0.011488469508593677,0.00853193,6.613481068446667e-05,5.4929270711705564e-05,0.001034368,0.000187185,0,3.498460677301667e-05,7.275902407672778e-05,0.000171987,1.79211469534e-05,9.522707365899445e-05,0.000299496,0.001190953,0.002593436,0.000787154,3.336670003336667e-05,3.6210787049105556e-05,0.000833834,0.000778862,0,1.87184836626e-05,0.082371328,0.094797454,1.79211469534e-05,0,1.6683350016683334e-05,0,0.002152152,0.000336933,0.00123542,0.003095078,0.003182142,0.008126174,0.004395883,0.001849997,0.000112311,0.00077553,0.11827012010713436,0.16871803583475403,-1,-2
3229,0.000294541,0.000241326,0.001867697,0.001468495,0.009377087,0.008609232,0.008404234,0.006807268,8.36957416223111e-05,9.297693542956666e-05,0.000909682,0,0,3.2488628979855556e-05,0.000175372,3.74369673252e-05,1.87184836626e-05,3.6000913193894446e-05,0.000635449,0.000689742,0.003465236,0.003702922,0,3.7923883058299995e-05,0.000686504,0.000412306,7.556151017043888e-05,1.8167284354333334e-05,0.13575887571078618,0.10375350122276067,0.000112312,3.688576801693333e-05,0,0,0.001526966,0,0.001852585,0.001968956,0.005350167,0.004808508,0.005480705,0.005433997,0.000201782,8.02825947334611e-05,0.1599504134531603,0.150757764,1,1
3230,0.000280375,0.000371094,0.002135753,0.001074322,0.00970461,0.003669513,0.008491853,0.007856619,0.000108506,8.145597521566111e-05,0.000812216,0.00081761,0,3.906343485251667e-05,0.000112883,9.159449649179445e-05,1.87184836626e-05,0.000120845,0.000262059,0.000825065,0.005086419,0.001231428,5.120711264245556e-05,0,0.000655147,0.000870045,1.87184836626e-05,0,0.10823643725357783,0.1304471883665803,9.530733769556666e-05,0.000157697,1.6244314489927778e-05,2.0964360586999998e-05,0.001949318,0.002368973,0.000812862,0.001849674,0.00201415,0.004136356,0.006099793,0.002768379,0.000193156,0.000815715,0.17148595267958308,0.13535078501926312,0,0
3231,0.000171303,0.000241326,0.000215054,0.001468495,0.002100469,0.008609232,0.011488469508593677,0.006807268,6.613481068446667e-05,9.297693542956666e-05,0.001034368,0,0,3.2488628979855556e-05,7.275902407672778e-05,3.74369673252e-05,1.79211469534e-05,3.6000913193894446e-05,0.000299496,0.000689742,0.002593436,0.003702922,3.336670003336667e-05,3.7923883058299995e-05,0.000833834,0.000412306,0,1.8167284354333334e-05,0.082371328,0.10375350122276067,1.79211469534e-05,3.688576801693333e-05,1.6683350016683334e-05,0,0.002152152,0,0.00123542,0.001968956,0.003182142,0.004808508,0.004395883,0.005433997,0.000112311,8.02825947334611e-05,0.11827012010713436,0.150757764,-1,-2
3232,0.000131029,0.000355305,0.002211481,0.001206662,0.007716296,0.005597693,0.005091428,0.008751391,0.000115732,8.486113611130555e-05,0.000168466,0.000649773,0,1.7880771018844444e-05,3.74369673252e-05,4.041438648697777e-05,0,0,0.000112311,0.000220964,0.003119246,0.00425068,1.87184836626e-05,6.861682162137778e-05,0.000112311,0.000202784,0,1.9883878151594446e-05,0.052218799,0.15938891548906514,9.65947187363389e-05,3.6128192641522224e-05,0,3.2488628979855556e-05,0.000636428,0.001478233,0.001172829,0.000437433,0.003523655,0.00202453,0.003974848,0.005270197,0.000253674,0.000491537,0.069708389,0.23274404661439563,0,0
3233,0.000456981,0.000321485,0.000953088,0.000347565,0.005502592,0.005414745,0.008867964,0.004002546,3.9275755076388885e-05,5.573899693919445e-05,0,0.000666017,3.591302267700555e-05,0,0.000132737,0.000131439,2.007064868336111e-05,7.3243975683e-05,0.000345883,0.000570901,0.003180003,0.003365897,1.7194539014405553e-05,7.239976547772779e-05,0.000525682,0.000681174,1.87184836626e-05,0,0.148467578,0.1414159316222627,0,0.000136351,0,3.2488628979855556e-05,0,0.001559454,0.001159252,0.001416584,0.003227271,0.003401325,0.00442972,0.007003795,0.000287881,0.000442027,0.19699075981965797,0.1896888062570422,-1,-1
3234,9.3592418313e-05,0.000149748,0,0.001623694,0,0.009728543,0.002545714,0.006776091,0,0.000137377,0,0.00094217,0,3.74369673252e-05,0,9.60945441063e-05,0,0,9.3592418313e-05,0.000112311,0,0.000711302,0,0,7.48739346504e-05,0.00059886,0,3.99390931185e-05,0,0,0,3.74369673252e-05,0,0,0,0.002274204,0,0.000795437,0,0.00187152,0,0.001984159,0,0.000155344,0,0.067001392,0,0
